y,dep_delay,arr_delay,distance
485,-7,-10,200
495,-8,-13,2248
495,-6,-19,479
490,0,-1,762
495,-5,-12,529
495,-4,-2,740
537,-1,8,1085
545,-5,-2,1076
540,1,-17,1605
540,7,-12,733
600,-10,-30,1065
615,-1,-3,529
632,2,-2,628
674,-3,-8,502
690,-12,-55,2475
683,7,2,1069
749,-5,7,1005
770,-7,-8,950
773,1,-27,937
780,-3,-10,762
780,6,2,277
781,7,6,199
715,82,79,187
830,-6,-25,2133
830,-5,7,799
837,-7,-4,628
760,72,66,1089
855,3,-5,569
858,4,-21,719
870,-7,-23,2586
869,-1,-13,1020
880,-3,-21,1068
885,-1,7,187
875,16,5,1085
895,5,5,301
915,7,11,1400
906,18,-5,2454
930,-4,3,544
930,-2,-15,748
940,-2,1,1008
949,1,-13,200
960,-4,-5,1065
955,5,-6,209
990,-10,-18,502
950,31,10,1029
1010,-3,-41,2446
1020,-6,-18,762
1020,-6,-39,290
1020,-5,-32,2475
1020,-1,-23,746
1010,12,-3,719
1040,-5,-12,431
1045,-3,-14,765
1030,20,6,872
1047,27,24,2402
1050,25,41,2434
1073,3,-28,2475
1090,-7,-25,764
1090,1,6,1065
1095,0,-28,2569
1090,10,9,2227
1115,-3,-2,2422
1100,14,18,1023
1135,-5,-13,1005
1140,-1,0,529
1140,-1,-33,335
1140,35,29,340
1180,1,-5,483
1145,41,1,2475
1195,-9,-33,1096
1200,-6,-15,762
1225,-5,5,1521
1245,-10,-34,733
1200,41,8,1085
1050,208,172,2153
1260,5,-15,725
1200,68,56,631
995,288,276,708
1295,3,-18,1598
1315,-6,-25,427
1439,-1,-9,1617
360,11,-4,229
390,-5,-12,645
385,1,-19,888
360,27,15,1069
419,-2,7,1167
435,-5,-21,1089
445,0,-19,2402
469,1,7,1041
490,-5,-2,762
490,-5,-26,1623
497,-5,-21,1620
491,2,-22,550
500,-7,-1,301
525,-6,5,1005
535,0,6,509
541,-2,-17,1795
570,-6,-12,2248
544,46,68,1069
600,-7,10,1065
600,-3,-26,1085
600,-3,-35,1726
615,7,-2,212
645,-5,-17,1010
635,13,45,1207
675,-10,-12,266
660,5,-12,762
675,-6,-25,1096
685,-9,-7,733
685,0,-18,185
685,26,10,1608
745,0,17,711
495,257,248,740
760,-1,9,1372
785,-2,-2,199
780,4,-6,277
795,-8,-18,502
805,-7,-15,431
810,1,-9,760
810,3,-11,2475
820,-5,-11,2133
830,-3,-15,544
830,1,-17,2133
760,76,72,1089
867,9,3,1023
890,-7,23,288
900,-3,-4,950
897,1,16,1028
900,-2,2,738
899,5,26,1005
913,-1,-6,820
915,4,40,1400
945,-6,-16,2475
955,-3,-21,209
960,-6,-9,1035
950,5,8,665
960,3,-17,1089
981,-4,-12,246
990,-3,-10,937
990,1,-24,2475
1019,-3,-23,96
1020,-3,-37,1598
1025,14,-12,2475
1020,29,2,169
1080,-3,-9,1069
1115,-4,-9,184
1100,15,7,2422
1125,27,12,1182
1135,30,5,1005
1200,-1,-8,143
1205,6,-5,1085
1230,-5,4,1182
1240,38,41,937
1305,-3,2,1065
1200,117,107,301
1375,14,15,301
1315,84,81,944
360,5,22,762
390,-5,-4,733
420,-6,-12,950
415,4,19,2248
375,45,40,1065
435,-7,12,1089
435,-4,2,1069
470,-5,-10,340
480,-5,-6,2586
480,-3,8,937
487,0,-7,1023
495,-3,-7,740
500,-5,1,184
510,0,17,427
540,-2,-17,2475
550,-3,4,266
540,8,21,719
555,-3,14,944
595,-1,13,762
600,-6,-17,2133
606,5,3,645
650,12,5,502
660,15,8,214
660,16,14,2586
685,-2,-10,733
695,-9,8,419
720,-7,-29,2475
725,-7,-18,1389
740,-4,-19,719
725,12,6,711
740,8,-6,888
750,-2,-16,1416
752,0,-7,529
760,-6,-18,502
560,202,174,2454
780,-5,-21,94
780,-5,11,1028
788,-6,-6,762
778,12,26,2465
785,11,3,937
825,-5,-7,799
830,-2,-6,544
779,51,28,719
837,57,52,209
900,-4,4,284
905,-6,-25,738
874,41,50,1085
926,-3,-4,605
955,-1,-3,509
970,-10,8,2248
1015,-2,-35,2475
1020,-3,-11,2475
1040,-5,-23,1085
1026,26,17,2565
1065,0,-24,1389
1085,-7,-10,479
1049,34,39,1089
1095,2,16,2402
1095,5,-23,2569
1110,-3,-4,2422
1125,-8,-13,444
1135,-5,-6,1005
1135,-2,27,1598
1140,-4,-37,335
1150,-2,-10,1372
1170,10,-6,229
1150,34,38,748
1205,-8,-14,725
1200,-3,-4,301
1225,-4,-36,2475
1240,-4,-20,2475
1260,27,26,431
1295,6,0,2475
1319,-9,-26,269
1319,3,-4,169
1305,34,51,1065
1240,109,115,820
340,-4,3,1576
360,-5,-15,762
368,-1,-14,404
361,19,-16,2475
390,-8,-31,1183
390,-2,-17,319
390,0,-9,1005
390,4,-12,733
405,-2,-16,301
419,-5,-12,762
420,-5,-19,1076
420,-1,-17,200
425,-3,-27,2454
420,6,9,719
394,41,23,463
470,-8,-19,340
480,-3,-29,1089
487,-4,-24,541
492,-3,-8,340
497,-7,-15,1010
497,-5,-13,1620
495,-2,-3,740
507,-7,-2,1035
505,-3,9,213
505,-2,-28,2446
510,-5,-9,733
520,-6,-27,187
520,-2,-27,200
540,-6,-18,502
540,-1,-14,502
564,-7,-27,872
590,-6,-17,618
595,-4,-6,94
599,0,-27,2248
600,10,0,937
569,42,30,1608
555,66,45,427
625,-2,-21,488
616,12,10,1020
675,0,7,335
690,-8,7,544
690,-3,-18,416
705,-1,4,1035
720,-2,-2,762
720,0,-8,541
750,1,1,738
765,-11,-20,187
765,-6,-7,1096
780,-8,-1,184
690,86,70,944
780,2,-13,1069
810,-9,4,937
845,-5,-11,1005
876,-4,-18,199
885,-7,-14,872
875,10,-10,1035
905,-3,-6,1389
910,-7,5,544
910,-4,-12,937
906,1,-19,719
905,26,51,1620
965,-8,0,431
960,-2,-21,944
970,14,-3,94
990,-3,6,502
1020,-9,-29,2248
1004,10,-6,946
1020,-2,-32,2586
1025,1,-12,1028
1028,16,19,1069
1050,-6,-24,529
1095,-3,-7,290
1100,-5,-7,733
1045,62,36,2454
1125,-4,-47,1089
1135,-7,-15,1020
1140,-7,-22,335
1138,-5,-20,866
1150,-2,-6,1372
1155,-4,-7,1134
1155,-2,-19,740
1125,29,31,605
1140,14,30,762
1165,-7,0,1096
1099,78,69,284
1195,-11,-29,1096
1200,-10,-14,184
855,366,368,1076
1235,-2,-18,209
1235,2,8,1585
1145,93,77,2565
1319,-10,-17,284
1290,34,34,1076
1350,0,-5,1598
360,-6,-22,1069
360,-4,-14,1076
361,-4,3,725
360,-2,-1,725
361,-3,-28,2475
360,-1,-9,1065
390,-7,-15,1183
385,0,10,169
390,-5,12,1020
391,-2,-11,187
396,-2,-14,1065
419,-4,-9,762
420,0,-8,2227
420,3,-24,2475
425,-1,-4,1069
425,0,-1,1167
425,1,12,1411
440,-2,38,1023
394,66,58,463
465,1,-5,1608
485,-12,-17,209
500,-7,-1,301
502,-6,-12,533
510,-4,-15,427
515,5,-22,2565
530,-2,-12,419
540,-3,-3,746
545,-7,19,1076
564,-5,7,872
590,16,6,273
615,3,-7,212
632,-2,-12,628
660,-5,-17,213
675,-11,-16,479
700,-5,-13,1085
720,-6,-19,2475
765,-6,-12,1389
800,5,-17,2475
800,6,2,2454
825,-10,-25,1096
825,-1,0,944
825,0,-3,2422
856,-8,-21,762
855,-7,-8,746
869,-5,11,1020
875,-3,-22,229
900,-4,-9,2475
910,-7,-7,544
884,25,13,1028
920,-10,-15,1096
925,-2,-10,213
930,-3,-12,544
899,35,28,529
945,-9,-12,950
950,-8,-33,665
980,-4,-26,937
979,-1,-15,143
988,-7,-17,209
1020,-1,-6,1065
1020,-1,4,214
1020,0,2,2475
1025,-1,-21,1028
1035,-8,-1,950
1040,-7,-32,733
1040,-2,-15,740
1045,-2,1,765
1080,-1,-19,541
1095,-5,-5,1020
1054,65,56,266
1140,-4,-28,340
1130,7,-3,888
1140,-2,-15,2475
1200,-7,14,214
1200,-6,-21,282
1235,2,-17,1585
1290,-5,-24,1598
1265,27,27,277
1295,-3,-14,944
1285,7,-2,200
1319,5,3,284
340,-7,-27,1089
360,-7,-2,488
360,-6,-1,1069
361,3,8,2475
375,-6,-16,541
390,-3,17,544
394,-5,5,463
370,21,9,1028
399,0,7,1504
406,-2,21,1605
420,-7,-29,1096
425,-3,7,2227
430,2,9,719
435,-2,0,1068
479,-4,24,1620
479,-3,-7,1372
497,-10,-17,1010
525,-4,-26,544
525,-1,-19,1598
530,-5,18,1131
538,-5,18,1092
540,-5,-19,2475
537,-2,35,1400
568,-6,-17,301
600,-3,-9,544
606,-4,8,645
615,-6,-14,529
650,-10,-18,502
660,-6,-14,184
660,-6,-7,214
670,-7,-14,266
630,58,86,2475
695,-7,-5,419
725,-9,-8,431
720,7,-19,2475
740,-8,-7,719
738,-5,-15,529
770,-5,-31,950
779,-5,-8,1028
780,1,41,1411
790,-7,-22,200
805,-8,-11,431
810,-5,-24,1389
825,-6,-20,1096
825,-3,-27,1065
840,-12,-3,628
839,-4,8,404
840,-5,-12,184
870,-7,-8,1372
890,-4,-16,427
900,-6,-8,184
904,-4,-7,416
899,4,7,301
930,2,-1,483
936,-2,10,605
955,-1,-1,1010
960,-2,-25,1626
960,-1,2,589
945,20,-3,950
990,-10,-10,445
990,-7,-3,2586
1000,-9,-12,502
995,-1,-9,1074
1010,-3,5,719
1015,-4,-30,1521
1026,-2,-13,264
1030,15,22,872
1050,-4,-15,529
1065,-5,-2,1389
1065,-5,-1,502
1054,11,-11,266
1047,20,39,2434
1085,-7,-3,479
1090,-3,-27,2133
1045,42,57,937
1080,7,11,541
1110,-1,25,2422
1110,6,53,2454
1115,7,4,937
1140,-4,-30,335
1135,2,9,760
1165,-1,-14,1035
1176,-4,-7,229
1200,-7,-18,631
1215,-4,-19,187
1229,5,17,1008
1319,-7,-1,284
1350,-1,-15,1598
360,-1,5,212
370,-6,-17,1096
385,-4,16,1416
396,-7,-20,748
415,-4,-21,1990
420,-5,-11,1076
425,-3,1,2434
465,-7,-28,733
470,-4,-15,340
479,-10,5,1008
479,-10,-21,195
475,1,-13,725
483,-6,-18,1134
490,-11,-8,762
490,-6,-9,946
420,65,47,2248
495,-9,-15,479
510,-4,0,711
510,-2,-16,1065
520,-7,-27,187
525,-6,7,277
525,-2,-34,1598
535,-8,10,488
540,-8,-18,214
540,-5,7,2475
540,-5,-20,502
540,-4,-21,2475
544,-5,5,404
555,-8,-8,427
545,4,-5,266
560,-10,-12,544
560,-6,-19,1372
569,-13,-9,199
590,-12,-12,273
600,-3,-7,544
605,-7,-20,2248
620,-4,-11,1389
630,-5,-10,2475
660,5,-8,888
674,-7,-24,502
690,-5,2,544
694,-6,-6,1020
687,6,-3,1605
705,-1,-7,1035
710,-2,22,1020
725,-6,-39,1389
725,1,-2,711
765,-2,-18,1096
779,-15,-30,277
775,-5,-36,1372
780,-5,-23,733
779,9,10,199
800,-5,-4,2475
805,15,4,1598
825,-3,-30,1400
830,-6,-12,544
825,2,-6,1096
860,-12,-38,719
858,1,-5,719
899,-4,-20,209
915,-4,-11,340
899,14,-1,1182
922,-6,17,605
930,-8,-7,544
869,56,57,2586
950,0,-15,1029
955,0,-19,1598
965,-7,1,431
975,-5,4,1020
975,-3,-2,1605
985,-10,6,762
990,-4,-31,2586
1049,-5,-17,1969
1080,-4,-21,187
1080,-3,-3,762
1090,-13,1,764
1090,-6,28,2227
1090,-3,8,2133
1100,-9,-1,2454
1095,6,-6,509
1080,21,7,733
1145,-3,-13,738
1155,-4,-8,1134
1180,1,-18,1076
1200,20,-13,1069
1229,-8,-14,1008
1230,-3,-31,1023
1246,-4,-10,820
1260,-10,-4,950
1260,-7,-11,719
1314,-12,-13,1065
1369,-4,-11,209
360,-11,-27,200
360,-7,-7,214
365,-10,-22,502
370,-6,-12,1020
390,-6,-8,1005
390,-5,-23,1183
395,-8,-12,1010
390,-3,-19,1620
395,-7,7,2133
390,-2,51,544
415,-5,-31,1182
420,-8,-9,214
420,-7,-17,733
420,-1,8,719
425,0,-15,1069
445,-6,-52,2402
479,1,-12,1372
485,-3,-3,1029
477,18,25,209
540,-5,-48,4983
540,-4,-13,950
555,-9,7,427
535,15,32,509
570,-8,-19,264
575,-4,-21,1035
610,-5,-47,1416
630,-5,-36,2586
631,5,-5,2586
642,-5,-13,725
645,-7,-27,963
650,-3,-13,416
480,167,151,2586
665,-5,-22,725
676,-2,-18,1023
674,1,7,1620
685,-2,-3,2475
700,-9,-19,1085
705,-7,-8,397
705,-4,-10,746
720,-6,6,2475
730,-3,-9,169
737,-3,-5,2133
740,-2,-3,2465
740,6,-1,719
760,-8,-14,1372
765,-5,-19,1389
779,-5,-19,719
430,360,348,719
810,-7,-20,760
825,-6,-31,1096
805,16,16,431
830,2,-25,1065
840,-6,-9,762
860,4,-11,997
870,7,-17,2586
884,2,-2,1028
895,-7,-35,1065
900,-2,-18,2475
910,-1,10,431
875,47,39,1035
922,1,-3,605
929,2,-13,1065
940,-7,10,2475
930,15,37,544
980,-7,15,764
995,0,-8,746
1000,0,0,888
1005,-4,-17,569
1020,-3,-17,746
1030,-5,11,544
1023,6,22,199
1026,6,-6,264
1065,-3,-11,502
1075,-1,-17,1069
1054,26,17,266
1090,-1,-16,1096
1099,-3,-3,2434
1140,-12,-12,228
1140,-6,-5,184
1140,-5,-16,719
1130,7,38,544
1135,3,-3,760
1150,-3,-14,1372
1145,9,5,2565
1140,24,-5,340
1205,-18,-21,647
1200,2,-29,1005
1235,1,1,209
1260,-4,2,544
1285,-4,-6,160
1285,-4,15,213
1175,110,92,1389
360,-4,-28,1076
370,-9,-23,1085
370,-6,-23,1096
370,-3,-22,1598
390,-6,-15,529
390,-5,-30,1005
415,-3,-28,1182
415,-3,-1,1990
420,-5,-20,1096
419,-3,-7,944
425,-5,-30,1167
450,-3,-19,2586
480,-6,-33,1089
490,-7,-6,200
455,29,-4,1041
505,-1,-8,541
479,29,13,195
540,-6,-1,2475
545,-7,-11,266
540,-1,-13,719
565,-3,-11,1605
575,-5,-22,2248
575,5,-3,1035
599,-4,-5,2153
655,-10,-18,2378
659,-2,-7,200
685,-8,-14,733
689,-6,-17,1074
720,-9,-8,764
780,-6,-1,214
802,-12,-22,1047
800,-4,-25,2475
845,15,-5,1005
870,-7,-1,1372
869,8,15,228
885,-3,4,212
890,8,-4,301
930,-4,-32,2586
929,-1,-12,2565
940,0,-11,2475
960,-6,-31,762
960,-4,-21,1605
960,-3,3,187
950,11,9,1598
975,-1,-29,427
985,-5,-37,461
995,-4,-21,541
1005,-6,-13,488
1020,-4,-44,1598
1028,-8,-42,1069
1020,44,20,746
1115,-10,-18,184
1145,-1,-38,2475
1180,-6,-33,1076
1190,-1,-38,2586
1289,-2,-14,246
1365,-4,-5,266
1295,155,149,1069
370,-8,-33,1096
405,-3,-20,529
419,-4,-13,944
465,-8,-15,733
460,-1,-2,1400
451,9,-16,1080
469,-5,-26,719
476,-5,0,1372
479,-1,-32,544
479,0,-7,1620
487,0,-4,541
495,-5,-19,740
495,-1,-15,1005
505,-1,12,2446
510,1,-18,2475
520,-6,-32,431
537,-2,-28,1085
540,-4,-32,502
545,-7,-23,1076
545,1,8,266
560,-5,14,544
575,-3,1,944
561,21,23,187
600,-15,-38,1065
615,-6,-20,212
615,-4,-8,529
630,-9,-3,2475
630,-6,-2,746
659,1,-1,200
686,4,2,1605
700,-9,-22,266
700,-4,-11,1085
720,-2,-15,762
725,-6,-10,284
723,16,9,1400
736,4,3,2133
780,-5,-23,746
780,-3,-2,1069
770,12,6,488
825,-5,-9,2475
869,5,-10,1020
885,1,-5,1605
885,14,-13,944
904,-4,-2,719
890,11,-19,944
930,-6,-17,2475
884,51,37,1028
899,49,59,1182
960,-8,-17,184
925,43,39,213
960,10,20,1626
960,35,14,944
970,39,20,733
1020,-1,-28,2475
1040,-3,-14,1076
1040,25,12,733
1025,43,17,1028
995,74,58,200
1095,-2,-22,1020
1110,-4,-19,419
1054,66,93,266
970,156,147,533
1125,1,5,1089
1130,-1,1,2586
1140,0,5,214
1090,56,55,2133
1160,-5,16,1990
1160,-4,14,1069
1041,118,117,569
1176,15,29,628
1180,188,182,1005
340,-2,-10,1576
340,5,-20,1089
360,-6,2,214
370,-11,-10,1085
370,-8,-9,1096
360,22,12,488
390,-5,2,319
395,-9,30,1389
390,-3,-10,1598
394,-3,9,463
420,-3,13,1096
424,-4,21,1167
400,25,48,642
465,-6,8,2586
475,-3,8,569
475,-3,-10,1096
480,-4,16,214
490,0,-11,200
479,17,31,1620
499,7,-5,1598
490,20,16,187
525,-7,13,1598
535,-8,-22,488
520,9,-3,416
535,10,25,509
560,-5,5,1372
569,-4,14,746
561,7,13,187
570,10,6,264
599,-12,-9,764
570,21,-7,1076
690,-7,-24,944
690,2,31,1605
720,-5,10,762
755,4,-11,1085
770,-3,-9,187
773,-2,-17,937
780,-5,14,733
795,-5,-20,116
810,-4,23,2133
885,2,2,872
895,-7,-10,1065
900,-4,-31,2475
900,-2,3,529
905,-4,-14,213
925,-5,-13,213
945,4,-10,2425
960,-3,-40,944
990,-6,14,1400
1005,-16,2,569
940,52,32,264
1004,-8,7,946
960,41,18,1089
1020,-9,-5,762
1045,-6,21,1400
1045,-3,-24,2586
1042,14,29,277
1080,-8,-23,184
1088,-4,0,404
1090,-1,-3,2227
1088,2,1,1023
1105,-8,9,96
1115,-2,-10,937
1120,-6,-10,502
1140,-9,0,719
1140,-7,-34,335
1140,-6,0,748
1139,3,13,2153
1165,-7,-6,1096
1165,-3,14,228
1176,-12,-5,229
1170,-3,-30,541
1183,9,5,199
1200,3,-5,404
1215,-8,13,479
1225,-7,-11,1372
1205,20,4,937
1235,-5,-15,209
1260,-12,-2,214
1258,-2,-15,187
1267,21,42,642
1290,0,-21,1598
1314,-7,-18,1065
1175,196,182,425
1439,-6,-15,1617
360,-8,0,94
360,-5,-21,1069
360,-2,-5,229
390,-6,23,740
390,-1,20,1620
395,1,-6,2133
419,-5,-11,944
420,-4,5,1096
425,-7,-4,1167
465,-7,-21,2586
473,-7,-9,1020
487,0,-2,541
505,-2,-14,2446
514,-2,-4,937
515,1,-14,2565
520,-2,-31,187
535,-5,-18,488
538,-4,63,1092
537,-3,-12,1400
540,-6,4,1605
540,-5,7,719
539,-3,-9,762
545,-7,-16,264
570,-8,-19,1076
555,9,-3,1069
589,-10,2,1726
585,-2,10,733
599,-6,-15,2248
600,-1,1,1065
655,-7,-13,1389
660,-5,6,888
660,8,-9,1990
676,0,-11,1023
680,-3,19,1092
681,-3,5,1605
690,-8,-18,2475
694,-7,-1,1020
720,-2,2,541
732,-2,15,2133
740,-6,-3,2465
760,5,18,1089
773,-7,-20,937
770,-1,12,1620
780,-7,11,214
790,18,0,200
810,2,2,2133
830,-5,-5,2133
835,-5,-3,1076
825,17,25,2422
856,-12,12,762
880,-1,-18,200
885,0,-8,187
900,-12,-12,284
900,-6,2,479
896,0,32,290
905,-4,-24,213
945,-3,0,419
960,-6,9,214
960,-3,-35,944
960,7,-12,1391
945,32,35,950
995,-9,6,746
1026,-8,-7,264
1039,-10,-4,1620
1050,-6,-12,488
1050,-4,26,762
1030,17,31,544
1045,4,-34,2446
1080,-8,4,214
1110,-8,-1,419
1115,-8,-19,184
1135,-6,-14,760
1140,-8,14,748
1180,-9,5,711
1020,167,171,1747
1190,1,-25,2586
1215,-9,8,479
1245,-10,-31,200
1260,-5,0,431
1285,9,-9,200
1319,-8,-11,169
1439,-3,-5,1617
360,-5,52,762
360,-2,60,488
370,8,48,1085
370,12,64,1008
361,24,60,725
390,-2,32,740
385,7,66,169
420,-4,-11,2475
394,23,72,1085
390,28,38,733
420,-1,57,214
420,4,44,733
420,7,44,733
420,9,96,184
390,53,92,1620
425,21,55,1167
480,1,6,1069
500,-8,-6,301
500,-1,-12,184
545,-11,5,502
539,13,51,762
420,163,206,200
499,91,98,1598
595,-1,33,1726
605,-3,-2,2248
540,62,94,719
535,69,94,488
615,-6,14,541
615,0,7,2133
631,-1,14,2586
650,-4,37,416
600,55,81,937
660,-2,0,213
670,-7,-10,266
674,-5,-5,502
600,75,95,1065
720,-3,-3,820
694,41,60,1020
685,80,74,2475
770,4,10,950
755,21,40,427
839,7,1,228
840,13,37,628
860,19,36,1020
880,11,12,1085
895,-1,7,1089
920,-5,-7,1096
930,-10,5,888
930,-1,11,2586
882,65,77,1092
929,18,17,1065
935,15,15,1389
960,-6,-23,944
955,6,-1,1598
904,58,69,416
960,2,6,944
929,40,58,748
985,-10,16,762
960,21,31,1096
985,2,-15,2475
989,1,-3,1569
955,38,49,1010
962,37,46,229
1020,2,23,1747
1000,37,53,888
995,49,55,708
1049,-2,-18,1089
1055,16,2,427
1073,8,11,2475
1070,35,37,2425
1115,-5,-28,184
1107,4,48,1605
1115,-1,30,2422
1140,-12,-20,762
1023,114,129,199
1160,-5,33,733
950,207,200,665
1085,84,85,479
1150,32,42,1372
1225,-7,32,2475
1230,-4,-8,1521
1235,1,-2,200
1245,-6,-24,733
1115,133,124,937
1285,-5,-8,213
1370,25,33,264
1319,79,71,284
361,-9,-1,725
360,1,0,725
370,-7,11,1096
368,-5,-26,200
367,-1,0,569
395,-1,5,1010
394,0,2,1085
396,-2,-8,1065
390,6,5,319
420,-5,-14,2248
420,-3,-18,2586
420,-1,-6,1076
430,-7,1,719
425,-1,-7,950
390,35,55,529
425,3,-8,937
435,7,30,2586
449,-4,-5,228
445,2,14,2402
465,-8,-11,733
475,0,-3,725
479,-3,4,762
490,-3,-3,427
492,1,-3,340
510,-4,-12,1065
514,-2,0,937
520,-1,12,431
520,6,-13,1068
530,-3,5,1131
490,45,32,187
548,-12,3,569
539,0,26,997
544,0,-2,404
555,-5,-4,427
590,-4,-22,273
621,-6,5,1047
630,-4,-32,2586
615,24,30,541
655,-5,-28,1389
689,-4,-4,1074
704,3,-2,997
720,1,-36,2475
730,-5,8,209
740,-9,-9,301
738,-5,7,529
737,10,-15,2133
755,9,20,427
770,-2,-2,488
779,-7,6,199
779,-5,-2,719
779,-3,-14,1028
809,3,4,946
765,49,60,746
825,-3,-14,273
830,-6,6,799
855,-5,3,746
855,3,-3,187
870,-2,-31,2586
884,-6,3,1028
880,0,5,1085
885,-1,-1,1605
886,1,-18,1416
895,-2,3,1065
910,-5,-8,738
930,-8,-4,483
915,7,3,1400
945,-12,-18,419
960,-3,-2,184
928,42,55,284
975,-4,-10,1020
