y,dep_delay,arr_delay,distance
580,6,-14,738
600,-6,-12,229
601,-4,-33,1726
660,-5,10,762
675,-7,-3,479
705,-2,-5,1035
704,5,1,997
705,15,19,872
725,0,7,1389
760,-1,-18,738
765,0,0,1096
777,-4,-14,1372
795,-10,-9,502
800,8,-36,2454
810,3,5,1389
820,-4,15,937
825,28,12,1065
862,-4,-19,187
895,1,-7,301
897,2,-26,2565
915,-8,-7,340
899,20,50,1005
917,6,39,997
900,37,37,1096
950,7,0,1029
989,-4,5,445
975,20,2,427
1010,-6,-34,187
1025,8,2,1416
1045,5,-30,2446
1073,-2,-22,2475
995,86,81,541
1088,-2,2,1023
1095,5,6,746
1140,-4,-15,762
1140,18,10,719
1180,-1,-27,184
1155,27,26,1608
1125,65,1,2576
960,252,257,1035
1260,-6,-13,719
1200,59,59,445
1290,3,11,1076
360,3,-8,229
368,-5,-22,404
360,6,-16,733
359,7,-30,2475
345,23,17,1576
390,10,-5,1183
435,-3,-14,1069
440,-8,-15,1023
440,-4,15,738
420,19,17,2586
449,12,5,1080
465,1,-19,2586
525,-4,-12,1068
515,19,0,1389
540,-3,-9,997
580,-6,-23,1096
569,5,-15,1608
514,73,56,937
605,-7,-47,2248
600,-2,-1,544
569,38,16,872
621,-5,-22,1047
593,25,9,273
660,-5,-30,1990
666,-5,-15,1023
694,-5,-22,1020
705,-6,-10,1010
710,-5,-3,1020
736,-10,-10,746
740,-5,-16,719
755,0,-9,1085
779,-2,-12,200
779,-2,-13,1372
795,0,-7,1065
780,24,11,1411
810,-5,-15,760
810,-2,-35,2465
809,13,7,169
821,2,-3,4963
865,-2,-17,1008
760,110,97,1372
875,-2,-33,1107
880,-1,-12,200
885,-6,0,544
862,33,36,187
905,-6,-25,1389
930,-1,20,1069
928,4,1,284
945,-5,-19,184
970,-1,-47,2248
960,10,19,1035
979,-1,-9,143
980,-2,19,764
930,52,15,2586
1005,-5,-20,963
995,17,-7,888
1030,-4,-8,1521
1010,16,-4,872
1028,0,-39,2454
1039,-6,-32,1620
1049,5,-12,1089
995,63,45,541
1065,14,-4,944
1040,55,33,733
1042,60,70,277
975,134,136,80
1130,-9,-37,888
1120,1,4,719
1140,-5,-8,228
1139,-3,-18,2521
1140,-1,-38,2475
1125,22,-9,1182
1140,9,-3,214
1125,29,34,605
1140,26,13,748
1140,35,-6,2586
1205,1,-8,937
1225,31,47,1372
1260,-3,-9,950
1160,100,63,427
1250,13,-8,187
1285,-5,-16,200
1280,4,-14,1626
1295,-5,-45,2475
1300,3,-9,1005
1375,-2,-3,301
1365,21,12,266
360,-7,0,1085
360,-2,-6,944
360,-1,-15,1023
360,3,-21,733
360,6,-4,1076
404,-6,-9,199
420,-4,11,2586
420,0,-11,2475
430,-2,-9,719
450,-5,10,2586
480,-5,-15,937
485,-4,-2,1029
507,-8,1,828
505,0,6,541
507,-1,-8,1035
515,-2,-20,416
520,-6,-21,431
510,18,-9,937
540,-2,-11,4983
540,0,-12,1605
545,-3,-21,1076
560,-6,-12,427
570,-3,-32,725
615,-1,1,1183
593,34,21,273
643,0,36,1400
674,25,25,502
725,-7,-16,431
720,14,-12,2586
689,48,63,1074
750,2,-13,1620
760,-3,-14,502
779,-6,-18,282
840,-5,-20,762
836,12,0,944
870,-3,-2,628
890,-10,-8,301
885,-1,-16,187
890,-3,4,425
890,1,-2,725
900,-8,-11,762
895,-1,6,301
885,11,7,762
910,-10,-19,431
899,8,1,719
945,-8,-17,184
948,-8,-9,760
945,-5,-7,1068
950,0,-6,740
929,30,24,2565
960,11,6,719
1010,-3,-18,2446
1050,0,-7,2153
1065,-1,13,950
1060,5,16,711
1085,-3,-5,1010
1100,0,-8,404
1110,-3,-37,2422
1130,2,-22,944
1140,-1,-8,2586
1170,-4,-12,229
1125,77,55,2576
1229,-6,-17,209
1230,-7,-11,397
1300,27,51,1005
1375,-4,-20,187
360,-3,4,1028
360,1,46,1076
360,5,17,212
419,-5,-12,944
420,-2,1,719
435,4,1,1598
450,0,-7,2475
460,-5,9,1400
465,-2,-6,2586
457,12,0,2586
490,-3,-11,187
490,3,-6,762
515,-5,-7,1620
525,-3,-10,213
525,5,12,1598
540,-5,-23,950
540,0,-14,502
535,6,12,509
548,-1,2,1634
570,-5,-3,264
570,4,5,2248
599,1,-7,2153
600,5,-20,2402
621,-7,-1,1047
655,-2,-23,725
569,90,82,1608
675,-3,0,479
690,-9,-1,544
686,3,-9,1605
720,-7,-14,764
720,4,2,200
770,1,-17,1620
780,-4,2,569
780,-1,8,746
785,2,2,419
797,0,-11,200
810,1,-14,2133
835,-4,-8,273
800,57,52,645
869,0,-8,228
885,0,6,488
904,4,4,416
876,44,46,199
925,-1,-2,213
915,19,41,1400
945,-7,-10,746
960,-5,-5,944
960,-3,-7,1096
965,-5,-15,1074
965,-2,-9,1391
970,-6,-15,94
960,4,-9,1391
975,-5,-42,1020
995,-4,-23,719
955,38,16,2227
950,46,25,2425
1004,2,-20,1569
1010,-1,-36,187
1020,-6,-20,762
1020,-4,-27,733
1010,15,-22,2446
1035,-5,-30,2446
1040,-1,3,1076
1030,25,10,1598
1049,8,22,488
1042,28,35,277
1069,2,2,228
1080,-2,-15,427
1084,-2,-22,1372
1095,1,-5,746
1084,24,46,719
1130,0,-28,944
1140,5,31,340
1155,-1,25,1134
1170,-3,2,1076
1170,-1,19,541
1172,0,0,1065
1170,7,8,1028
1195,-7,-5,1096
1200,-3,-21,589
1235,-5,-20,1428
1239,-4,1,209
1229,8,8,2454
1255,-5,-21,502
1260,-7,-13,2475
1285,0,-6,213
1169,123,108,212
1319,-5,4,1069
1375,-4,-3,301
1365,6,5,264
1375,18,13,187
360,-5,-9,1065
360,-3,5,214
360,-2,1,1074
370,-6,-21,1008
370,-6,-8,1020
375,2,8,541
385,-4,-14,1416
394,-9,-7,1085
400,-6,-15,642
405,-1,-8,199
387,17,9,1065
405,8,-5,1620
393,26,2,416
435,1,-10,1068
451,-9,-12,1080
460,12,-4,997
480,-8,-10,214
479,-5,-9,195
479,-4,-7,1620
490,-8,-19,944
508,-2,2,828
525,-4,-29,213
440,82,75,488
525,-2,-3,1598
544,-2,-15,404
546,-3,-10,1023
585,0,-24,733
600,-6,-16,1065
606,-5,-21,645
600,16,8,229
655,-4,-20,1389
660,1,5,214
650,14,7,502
676,-7,-14,1023
685,4,-9,1598
770,-7,3,950
779,-4,-10,277
779,-1,-13,200
775,20,-5,1372
510,293,250,2475
825,-13,-7,1096
825,-1,-17,2475
855,-6,-21,187
870,0,-26,2586
885,-4,-28,544
900,-7,-20,184
895,0,-22,733
899,-4,-9,209
902,-1,-5,284
897,7,-10,2565
915,-1,3,1400
935,-4,-15,1389
927,8,-15,748
910,31,29,431
929,13,48,1065
950,-3,-13,711
915,34,34,340
950,1,-17,1029
976,-6,-6,533
995,-7,-25,404
1000,-2,-18,1389
1005,-4,-15,488
1020,-3,-33,2475
1023,-5,11,199
1050,-7,15,1620
1065,-8,-11,1147
1065,-5,-8,502
1065,7,-13,2586
1080,-4,-4,762
1090,-7,-7,764
1088,3,-11,404
1090,4,-2,1029
1095,-1,-27,509
1110,-9,-20,488
1100,1,-14,2454
1115,-5,-4,937
1115,-2,-17,2422
1120,-6,-14,719
1126,0,-12,301
1135,3,-12,760
1139,14,-3,2521
1200,0,-12,1085
1205,-3,-11,997
1136,71,60,1416
1230,1,1,1521
1200,45,41,143
1187,66,74,282
1180,104,90,1076
1285,0,7,160
1290,-5,-17,1598
1260,43,44,187
1319,-1,-13,169
1370,-6,-15,273
1373,0,-13,301
390,-2,10,319
425,6,-28,2475
440,-5,-12,502
460,-8,-17,2422
465,-5,-16,733
465,-5,-18,719
460,1,-11,997
479,-3,-18,762
495,-6,-22,2248
480,10,-21,1089
483,11,24,1134
490,13,29,760
509,-5,-5,445
514,-5,8,605
520,-5,-21,431
520,-1,1,1068
520,1,-3,416
540,-5,-26,719
555,-4,-24,427
585,-3,-25,733
600,-8,-8,184
615,-2,-20,529
652,-1,-22,1068
676,6,1,1023
690,-3,-6,944
704,1,-18,997
720,-7,-16,284
720,-5,-22,541
720,-1,30,1400
765,-5,-2,1096
780,-2,-8,214
780,36,29,1069
810,17,-4,2133
830,-2,-14,544
850,-7,-26,419
870,-5,-7,1372
885,-4,-7,944
895,-9,-36,733
896,-4,1,290
905,-6,-6,1389
904,-5,-16,937
910,-8,-9,431
899,14,7,2454
929,-4,-17,1065
930,3,6,2586
945,-2,0,746
960,-5,-2,1626
965,-3,-30,1074
980,-8,-6,764
979,1,3,199
990,-7,11,502
990,-2,-3,445
1000,-8,5,1389
1000,2,13,888
995,10,-1,200
1010,-2,-25,187
1019,-6,3,872
1045,-7,-14,569
1030,12,7,2565
1065,-11,0,1147
1050,5,1,1089
1087,-1,-11,2465
1090,-1,-9,764
1099,0,-17,2434
1135,-12,0,760
1140,-1,3,748
1145,-4,6,1017
1155,-4,-13,740
1200,-6,-38,187
1200,-2,10,631
1199,1,10,427
1205,-3,2,937
1185,22,-4,828
1225,-5,9,2475
1229,12,2,94
1260,-2,-2,2475
1285,-8,-11,764
1290,1,-7,1626
1295,5,8,1069
1319,-5,-17,169
1365,-11,-21,266
300,-3,-1,529
368,-5,-17,200
360,8,12,1065
390,-6,-15,529
390,-4,4,1020
395,-3,-17,1023
395,5,28,2565
415,-2,2,1990
420,-5,-19,2248
420,-4,-1,642
425,-6,-6,1167
450,-2,5,2475
465,-2,-17,1608
480,-4,-7,1089
485,-1,20,1029
490,-5,-11,427
502,-9,-5,533
499,10,-5,1598
510,0,26,711
520,-5,-10,1068
525,-9,13,277
440,93,118,502
540,-7,-16,184
535,-1,-3,509
540,-5,-3,1416
540,-4,-10,746
540,-4,11,1605
540,0,-14,2475
548,-5,6,569
560,-3,-8,1372
564,-6,6,872
610,-7,-6,719
615,-4,-16,212
615,-1,-14,541
485,156,140,209
665,-1,-8,725
676,-5,-18,1023
674,0,16,1620
689,-14,-28,937
700,0,2,1085
675,25,15,1096
687,13,31,1605
715,-7,-13,187
720,-9,-14,764
720,-7,-18,820
656,59,42,200
765,-11,-29,1096
773,-1,-16,937
781,-8,-8,199
800,-4,4,872
810,-3,-16,760
805,11,18,1598
821,-1,44,4963
825,-4,-4,2475
850,-7,-13,419
870,5,-3,1068
900,-6,-32,1096
895,0,-29,1089
910,-6,-7,544
929,-2,-13,1065
945,-3,7,746
948,4,-14,760
980,-11,-11,764
980,-2,-24,2153
990,-1,-13,502
995,-5,-19,708
995,-5,5,719
995,3,10,746
1030,-12,-21,169
1025,0,-3,1372
1030,-1,3,1521
1020,11,-3,1065
1045,-10,-9,765
1040,-2,-7,431
1030,22,16,544
1075,-4,-15,1069
1080,-4,-13,184
1005,77,72,488
1090,8,9,1096
1110,-4,-3,2586
1125,-10,-14,444
1125,-7,34,605
1140,-7,-3,762
1140,-6,-8,2475
1170,-5,-32,1010
1175,-6,-16,1389
1180,0,24,1400
1185,-2,-10,212
1170,16,31,419
1145,61,78,1017
1230,-11,-7,397
1229,-7,-34,94
1245,-4,-21,733
1242,0,-11,872
1267,-11,-10,642
1205,55,50,594
1235,41,29,209
1246,41,40,820
1295,-7,8,2248
1439,4,-11,1576
300,-10,-14,529
361,-3,16,725
370,-9,-10,1008
370,-7,-9,1020
367,1,-8,569
375,-2,-15,760
375,0,4,746
385,-5,-22,169
390,-9,-25,1005
390,-5,-25,544
395,-3,6,2565
420,-7,-30,1096
425,-3,-15,2475
425,-1,-21,1167
440,-2,-9,488
440,-2,-20,1023
425,16,3,1069
435,9,-4,1068
509,1,-8,284
523,-5,3,820
540,0,-15,1089
545,3,-10,264
535,31,28,509
660,-4,-20,214
675,-6,-12,479
690,-4,-30,944
695,-8,-15,419
685,14,10,2475
705,-2,-14,746
765,-5,-19,746
780,-8,-22,94
800,-16,-23,872
795,-4,-17,502
788,4,-4,762
809,-5,-3,266
804,0,-20,1065
809,8,-3,1023
830,-5,-12,2133
825,1,-24,2422
875,-10,-29,1107
875,-5,-13,1035
896,-4,-16,290
897,-1,-8,2565
905,1,-10,1389
945,-8,-11,950
960,-4,2,184
960,-2,-21,719
975,-1,-21,427
995,-5,-20,2133
1020,-5,-3,184
1040,-9,-8,733
1040,-4,-24,740
1039,0,5,1620
1045,-5,-17,2446
1050,5,6,711
1047,9,0,2402
1050,10,8,488
1030,41,45,1521
1042,37,45,277
1085,-6,10,479
1080,0,11,1372
1080,15,6,541
1088,24,36,404
1120,-7,-16,719
1126,-8,-20,301
1125,-6,-39,1182
1135,-11,-8,1020
1130,3,-12,888
1138,-4,-22,866
1140,-4,-9,184
1150,0,-12,1990
1160,-1,-34,427
1160,2,-33,2153
1170,-5,-23,1183
1190,-3,-37,2586
1200,-10,-30,1085
1200,-5,13,733
1205,-4,-20,997
1200,4,-9,1215
1205,21,11,594
1240,-3,-17,1428
1240,-3,-41,2454
1260,-6,-5,184
1260,0,-8,187
1285,-7,-18,160
1285,-3,-16,764
1265,104,98,277
1439,12,-8,1617
360,-6,-22,1065
360,-5,-15,1076
361,-4,15,725
360,-3,-5,733
370,-5,-10,711
420,-10,-24,1096
425,-4,4,2227
435,-8,-16,1069
450,-4,-18,1372
475,-10,-13,569
480,-5,-26,195
480,0,-6,1069
490,-5,-16,944
510,-7,-9,733
510,-7,-17,888
520,-7,-15,416
521,-7,-17,820
520,-6,-13,431
515,0,-2,762
535,-7,-20,1521
537,-4,-22,1400
540,-5,-16,733
540,-2,-3,746
548,-9,-8,569
575,-5,-16,2248
600,-7,-19,1065
600,-6,-45,2402
600,-4,-22,2586
610,4,-3,719
616,-1,-16,1020
625,0,-17,187
660,-7,-19,2565
650,11,8,2227
675,-8,-16,335
685,-2,-21,1598
690,-4,-15,544
690,-3,3,1605
765,-8,-25,1096
773,-7,-36,937
780,-9,-18,214
780,-8,-3,94
795,-12,-13,502
800,-1,6,2454
805,-2,-16,1598
810,-5,-35,1389
856,-5,-21,762
860,-9,-18,1020
875,2,-11,1107
880,-1,-17,200
880,0,-7,404
886,-5,-32,1416
905,-7,-6,213
899,-1,-30,950
899,0,-15,301
907,-3,-2,529
906,10,-7,719
930,5,-9,483
930,6,-22,1069
960,-3,8,184
965,-4,-34,765
965,9,-33,1391
948,30,47,1990
990,-5,-25,2586
976,10,30,533
1000,-7,-30,1389
1004,-1,-16,946
1015,-3,-6,2465
1020,-6,-31,1598
1045,-6,-3,765
1050,-8,-9,762
1050,5,-3,488
1049,13,16,319
1065,-3,-21,1023
1090,0,3,2569
1136,-6,-36,1416
1139,-1,-3,2521
1155,-4,4,1134
1145,6,-3,2475
1165,0,22,228
1200,-4,-30,1069
1200,-4,-8,2475
1200,-1,-6,762
1215,-4,-12,187
1220,4,10,762
1145,89,96,738
1205,30,32,725
1255,-9,5,502
1205,63,65,594
1260,20,12,184
1290,-6,-19,1598
1267,50,45,642
360,10,-10,488
393,-9,-16,2565
405,-4,-13,1620
420,-6,-25,950
415,0,-18,725
465,-5,-28,2586
460,8,-12,1400
485,-6,2,1029
490,-5,-18,1020
495,-5,-22,2248
520,-11,-28,187
492,65,62,340
570,-12,-17,264
569,-3,-7,199
580,-5,-27,1096
600,-7,-10,544
600,-5,-22,748
600,0,-3,229
610,-4,-9,1096
690,-6,-27,944
699,-3,-29,997
705,-8,-25,1096
720,-4,-7,184
720,-2,-30,738
751,-9,-6,1085
760,-9,-27,502
755,-3,-19,427
780,-7,-12,1969
779,-2,-21,1028
780,-3,-18,719
815,-3,-28,1035
830,-6,9,544
839,11,-5,628
885,-6,-16,544
883,-3,-41,1068
884,-1,-14,1028
896,-5,5,290
900,-5,-42,950
900,-4,-20,529
915,-2,-32,1400
930,-16,-36,888
940,-4,-10,264
945,-4,-6,2475
910,34,13,431
950,1,-2,1029
960,-4,-25,1010
960,-4,-43,1089
960,3,-7,719
1025,-4,1,1620
1025,-2,-33,1028
1040,3,-7,740
1030,25,0,544
1080,-12,-28,1020
1065,11,-6,1023
1040,50,16,1076
1095,-4,-13,290
1109,-1,-15,529
1085,43,36,2454
1140,13,15,2475
1160,-5,-53,1069
1169,2,-12,282
1180,-5,-21,746
1160,15,-9,1990
1200,-1,-16,725
1230,4,-14,1521
1245,-2,-33,213
1295,-10,-9,2248
1295,-5,1,2475
381,38,23,1085
429,-3,-20,1068
409,21,12,1605
340,104,95,1089
477,-1,4,209
485,-7,14,946
405,74,96,301
480,-1,4,2133
490,-5,-11,200
490,-4,-18,427
500,-1,2,301
504,4,-17,937
515,-6,-23,762
527,-7,-10,1416
537,-8,-31,1023
540,-4,-7,4983
535,3,15,1521
540,-2,-24,719
560,-3,-3,2454
600,-5,-17,2586
599,-2,-7,764
630,-8,-28,2586
660,-7,-6,213
660,-3,-14,1068
670,-3,-6,266
675,0,-18,1096
705,-10,-31,1010
730,4,-11,209
770,-8,-17,1372
779,-3,-7,544
780,-2,-8,479
790,-7,-19,282
770,15,16,187
834,-5,-6,209
825,8,-23,2422
845,-4,-22,1005
690,155,147,937
875,18,-1,1041
870,30,63,762
850,53,49,569
911,-8,0,1620
910,-3,-23,665
780,137,215,94
930,-2,-27,2586
950,-7,-14,1029
950,-3,-7,1598
955,-7,-26,1010
936,15,20,569
965,-9,5,765
960,-1,-13,214
965,-5,21,1391
941,38,0,419
985,-4,-9,762
987,-5,-35,937
1005,0,-15,2475
960,46,29,762
1020,-5,-34,2586
980,41,53,2153
1030,-3,-16,544
1015,15,15,2446
1049,-3,-19,1969
1065,-4,8,1147
1090,-7,-3,1029
1090,-4,19,2569
1095,-2,38,288
1046,50,38,319
983,123,146,199
1109,0,-14,529
1020,100,108,746
1130,6,4,544
1120,43,32,719
1095,92,106,1008
1222,-1,27,1372
1205,29,43,143
1170,79,62,2576
1187,63,83,282
1239,20,45,1023
1205,100,120,594
1239,141,147,1585
1370,64,61,273
360,-10,-27,1076
360,-9,-26,1065
360,-6,49,2586
360,-5,-4,1074
360,-5,-10,762
361,-4,7,725
370,-4,-17,1598
370,6,-6,1028
419,-4,-11,762
420,-2,20,748
430,0,1,1598
440,0,-8,502
480,0,-3,184
479,5,0,209
483,4,21,1134
495,-1,6,479
492,7,7,340
509,-4,-18,284
490,16,14,427
540,0,17,1005
546,-5,12,1023
560,-6,-1,544
540,25,50,1416
575,-6,-25,1035
530,40,83,725
615,-6,-7,541
615,2,7,529
623,-2,-5,762
630,-4,-1,746
655,-12,-1,1389
650,-3,-13,416
660,-6,-8,184
660,-1,-12,2565
674,6,35,1620
690,-1,4,2475
700,-10,-18,1085
704,-2,-10,997
725,-8,23,1389
760,-8,11,1372
765,-4,26,1389
765,0,-8,746
780,-5,4,762
780,-3,8,1411
795,-5,6,502
795,-3,-12,282
800,-2,4,872
810,-8,-12,937
810,-6,-2,1389
825,-7,-17,1096
725,94,89,431
821,0,-15,4963
839,-1,-11,719
860,-7,-3,1020
755,122,126,427
855,27,46,746
884,2,14,1504
899,-8,-16,1182
899,-2,-8,301
885,16,-12,944
900,3,16,214
920,-5,-5,228
929,-4,-18,1065
930,-4,2,544
949,-1,-19,200
955,-1,-20,340
965,-10,-39,1074
960,-2,6,1010
970,-7,28,733
995,-7,-1,719
989,0,9,1569
995,9,19,708
1020,-9,-11,184
1025,-8,3,1372
1040,-8,-4,431
1040,-5,25,733
1049,-6,-3,1969
1045,0,-9,2446
1054,-4,-19,266
1040,15,-4,1085
1065,-7,-7,502
1080,-5,-19,187
1099,-2,0,2434
1110,-2,21,1605
1138,-10,-29,866
1140,-10,-25,184
1140,-7,-11,762
1145,-6,14,738
1160,-5,-49,1069
1200,-7,-24,1069
1240,17,13,2475
1285,13,-1,160
300,-7,-3,529
360,-6,26,762
360,-4,-7,1074
370,-7,-15,1598
375,-5,-2,541
390,-1,8,1183
420,-2,21,733
425,2,-10,2434
477,-8,-16,209
480,-4,-13,937
480,-4,21,2133
479,1,-7,1372
480,1,5,2586
500,-3,-17,301
505,-8,-7,213
530,-6,-2,419
540,-4,-51,4983
545,-4,-22,2475
544,-1,-1,404
560,-1,-7,2454
570,-9,-16,264
590,-5,2,738
623,-5,9,762
720,-6,-4,284
760,-7,-14,502
650,110,90,2227
780,-7,2,184
765,27,19,277
725,72,110,1389
840,-5,15,214
860,-8,3,719
869,1,31,1020
870,7,12,1372
880,-2,4,404
880,0,-16,1068
890,-7,-13,425
885,2,23,872
895,-6,-14,301
890,0,-5,427
920,-5,-7,228
949,-1,-17,200
950,0,-6,665
975,-5,24,1020
980,0,13,764
988,-6,-22,209
990,-6,-23,509
985,0,34,762
990,0,39,1400
995,-3,-15,1074
1000,-5,16,888
1005,-7,18,529
1015,-2,-42,2475
917,102,112,997
1035,-5,0,950
1045,-4,-9,765
1065,-4,-15,2586
1070,6,7,2425
1090,-12,-13,1096
1080,-1,-26,187
1085,-6,8,479
1095,8,2,200
1110,-6,-8,2422
1110,-3,23,2454
1126,-4,-10,301
1138,-10,0,866
1135,-5,-28,1598
1140,-6,-14,340
1144,-9,-5,529
1139,1,6,2565
1150,-1,10,1990
1165,-6,-4,1035
1170,-5,-18,1076
1180,13,-3,184
1200,-2,6,569
1199,0,6,427
1229,-7,-12,1008
1235,-5,-28,200
1246,-5,-13,820
1260,-13,-19,950
1235,15,0,1585
1260,-10,-4,719
1260,-6,0,725
1242,16,25,872
1205,66,48,997
1319,-11,-23,284
1370,-3,-14,187
360,-8,83,2586
370,-3,12,1598
360,16,52,228
375,2,22,541
390,14,46,529
425,-1,59,950
450,4,5,2586
500,-9,6,764
480,18,48,2133
495,10,28,529
510,2,0,1598
523,5,11,820
507,27,32,1035
561,-5,3,187
485,89,103,209
600,0,2,184
615,1,51,529
600,23,30,762
630,-2,1,2586
632,-3,36,628
630,1,38,746
600,37,46,544
650,-6,6,502
606,73,106,645
685,1,7,733
690,-2,27,872
705,-3,1,746
710,18,61,1020
720,13,30,284
689,76,95,1074
770,7,6,488
720,57,47,200
770,9,-3,187
779,0,-5,1028
781,21,37,199
810,-5,32,946
780,28,44,479
765,47,58,1096
830,-3,-4,828
840,-2,13,762
840,0,-10,184
860,-2,9,719
869,-7,30,1020
870,-8,5,1372
890,-1,7,425
895,0,6,1065
887,11,12,594
910,0,27,431
950,7,28,1990
961,-3,3,2227
970,-1,11,2248
980,3,3,937
1000,-3,4,1389
1020,-8,15,2248
1026,-2,-9,264
1030,-1,21,2565
1040,4,23,431
1080,-6,-15,187
1065,17,11,1389
1045,37,30,937
1100,-9,1,2454
1025,70,91,872
1100,-1,-10,2248
1080,21,24,214
1040,63,53,1085
1050,59,54,997
1030,99,103,169
1135,-5,-25,2586
1045,92,71,2446
1145,0,-7,2475
1125,78,83,444
1080,130,113,733
1240,-11,-15,2475
1235,-4,-19,1585
1225,8,0,1372
1260,8,9,214
1175,99,112,1325
1170,116,102,419
1295,-5,-8,944
1295,6,15,1069
1260,82,81,950
1285,80,87,160
1373,7,4,301
325,1,-5,1400
340,4,-5,1089
360,-6,-17,502
360,2,-1,94
361,1,10,2475
390,-7,8,740
390,-7,-1,544
390,-5,-11,645
395,-5,-7,2133
395,-2,-9,1023
395,-1,7,1389
394,7,6,463
425,-2,-18,2434
430,-4,10,1598
450,-2,-10,2475
451,-1,-14,1080
477,-5,-10,209
480,-2,-9,2133
479,6,3,1620
405,81,80,199
479,7,18,544
479,8,21,1008
497,0,-8,1620
502,-2,17,533
360,143,135,1389
505,-1,-1,2446
539,-7,12,762
490,43,50,200
540,-5,-3,2475
515,21,-4,2565
540,-3,-3,1005
520,17,12,200
545,-6,-30,2475
546,-2,0,1023
540,7,12,502
555,-5,-24,1069
568,-7,-15,301
570,-1,-1,1076
580,-5,4,1096
595,0,37,762
600,-4,-26,2586
599,-3,12,764
