y,dep_delay,arr_delay,distance
497,-7,10,1010
509,-4,8,445
517,-1,9,277
520,-3,-25,187
507,10,8,828
540,-5,-30,2475
545,0,23,1521
550,0,-3,266
560,-3,0,427
570,-7,0,1076
569,-2,17,872
599,-5,1,764
600,-3,-8,2133
600,-1,19,762
600,2,-44,2402
625,-4,-24,488
652,-3,-24,1068
660,-5,-15,184
694,-1,-17,1020
715,-7,-13,187
720,33,5,2475
779,-5,-17,187
780,-5,-2,746
736,40,61,463
780,9,8,762
750,41,44,533
795,-3,7,950
825,9,-1,1096
830,7,5,544
831,24,21,799
837,21,38,628
869,-4,-43,2586
815,66,79,828
885,1,-23,1605
885,4,-4,200
900,-9,-27,214
895,-3,-22,1089
905,7,-14,213
920,-5,5,1096
905,11,19,1389
920,2,14,725
930,-5,-3,1147
915,24,40,1400
945,1,-19,2475
945,3,-4,1598
945,4,-19,419
950,1,11,665
960,5,44,762
950,38,-3,1990
975,20,1,1020
995,0,-31,888
1005,-8,-28,488
1000,10,17,416
1020,-2,-30,2586
1020,9,-16,1620
1065,5,-2,711
1079,-2,-1,1065
1079,2,9,1092
1090,-6,-17,1096
1095,-5,-27,1020
1095,2,-9,2402
1070,32,10,2425
1065,56,55,944
1135,-8,-21,1598
1045,82,127,765
1138,-8,-18,866
1160,0,-60,1990
1165,-3,1,1096
1095,68,38,288
1195,-1,-18,1096
1205,-8,-9,997
1200,3,-20,733
1155,60,24,740
1215,0,-4,479
1230,3,-10,1023
1229,11,-7,1008
1170,78,71,1028
1205,49,45,937
1176,103,89,229
1290,-1,-52,2248
1295,2,-52,2475
1300,0,-6,1005
1305,0,2,1065
365,-5,-14,169
365,-5,-13,502
370,-2,-10,937
360,9,1,212
372,-2,-17,1065
367,11,6,569
390,-2,-16,1598
396,-4,-3,748
395,-2,-50,2133
360,36,32,1076
420,-9,-32,733
419,-4,-4,944
425,-4,-6,1147
425,0,-4,937
425,2,-37,2434
441,0,18,944
435,6,-5,1598
450,-6,-25,1372
473,-5,-22,1020
479,1,-7,209
495,-7,-9,1005
500,-6,3,301
502,-4,-11,533
505,-5,1,213
480,41,27,266
522,4,-4,284
560,-3,-33,2454
550,8,5,266
569,-3,-19,199
559,9,9,187
580,-6,-7,1035
535,45,44,488
595,-10,-7,94
520,66,45,416
599,-7,-15,764
640,3,7,944
643,9,1,1400
660,-3,-17,2586
675,-9,-11,1096
675,-7,-28,335
690,-6,6,944
690,-1,-27,1605
690,0,-37,2475
720,-3,-23,2475
689,46,61,1074
740,0,-34,2475
756,-5,-14,319
760,-2,-14,738
720,40,27,80
720,43,37,764
720,60,65,762
795,19,10,950
830,1,-14,725
835,34,26,273
882,8,-2,1092
837,60,47,209
900,-3,-13,2475
909,22,18,820
940,1,-7,740
940,6,0,1069
948,-2,-8,760
922,33,29,605
950,5,10,1598
965,-5,-30,1074
995,-5,-23,2133
1005,-5,-35,569
1005,-1,-36,2475
970,39,17,94
1010,1,-39,2227
1020,-6,-37,1598
1020,-5,-34,2248
1035,-4,-37,2446
1000,49,49,416
1030,23,15,169
1080,-1,-27,762
1090,1,10,1096
1080,12,-2,733
1109,-6,-6,529
1080,26,1,427
1080,27,43,1092
1110,0,-19,2454
1050,61,36,1620
1095,24,21,200
1136,4,-17,1416
1140,2,-13,738
1150,-8,-4,431
1155,1,-9,1608
1020,137,105,1747
1170,-2,-16,419
1169,6,-6,1325
1180,6,-7,184
1116,72,64,301
1200,-10,3,301
1200,-6,-23,187
1215,-9,-23,479
1200,12,2,445
1319,-19,-35,269
300,-2,-10,529
370,-5,-4,1074
370,-4,-13,1085
375,-5,-19,746
375,0,-8,725
390,-2,-18,529
420,-4,-10,950
420,-1,-13,1096
420,4,3,1411
440,-8,-25,502
440,0,-7,738
450,-3,-23,746
480,0,-3,762
485,-4,-1,187
490,-3,1,340
520,-3,-8,820
525,-1,-21,1068
540,-9,-14,2475
540,-7,-27,502
569,-2,-1,1608
600,-6,-31,2133
600,-2,7,748
690,-6,-11,544
659,42,11,2565
720,-9,-17,541
720,-5,-13,214
720,-4,-1,213
725,1,-3,1389
750,-1,-10,746
779,-5,-22,544
810,-5,-5,1389
830,-2,-6,937
815,41,40,828
897,-5,17,1182
900,-7,-16,479
925,-3,-13,213
960,-2,-19,944
965,-3,3,765
970,-7,-24,2248
960,10,-7,187
995,-4,-26,541
990,6,8,445
995,4,-2,404
1005,-4,-28,2475
995,7,4,2133
1000,5,1,1074
1020,0,-21,2586
1070,-4,-8,937
1065,13,11,1023
1109,-2,-23,2434
1090,42,24,1029
1165,-2,-9,725
1140,29,20,762
1140,34,-16,2248
1165,17,16,228
1229,9,-11,2454
1240,5,-17,2475
1280,13,3,1626
1319,-6,-6,169
360,-2,-1,1023
375,-4,-3,746
390,-4,14,1598
390,-3,-27,2133
392,-4,14,748
390,-2,10,1183
450,-6,-6,96
450,0,-22,2586
480,-2,-14,1089
480,1,2,1069
480,2,-3,1069
490,-7,-9,427
480,4,-2,1620
490,-1,-7,944
479,21,15,266
509,-3,-7,1065
520,6,3,319
545,0,10,1076
560,-3,-23,1372
577,0,0,301
585,6,-8,733
600,-2,-11,2248
600,-1,-3,1096
645,-3,-12,963
615,30,14,212
654,1,10,1023
660,-1,-12,213
690,-1,-2,2475
690,1,-13,872
692,9,15,997
710,-5,-18,1020
770,-7,-5,488
795,-1,-7,502
810,-3,-21,2475
780,31,23,277
745,67,65,301
830,-3,-20,1183
870,9,-19,2586
885,-5,2,187
880,1,-1,1092
880,8,-2,1068
895,-6,0,301
892,0,18,502
885,8,-1,872
835,62,80,2422
910,-10,-7,431
899,5,27,1076
908,5,17,529
895,21,0,733
918,15,16,944
950,0,-15,1029
955,-1,-8,1010
965,-11,-14,431
960,-2,17,1035
950,31,16,711
980,2,-10,2153
1005,-9,8,488
994,12,13,946
1020,-9,-38,184
1020,3,-7,746
1040,15,-5,733
1044,20,9,1620
1026,43,42,872
1080,-5,21,1069
1090,6,-7,2133
1065,33,40,950
1110,-1,-21,2586
1130,-3,-31,888
1145,-4,-27,738
1139,19,25,2248
1155,18,26,1608
1180,-4,-8,711
1200,-5,-14,762
1205,-1,4,143
1199,68,70,427
1290,6,-14,2248
1439,-6,-4,1617
325,-2,-22,1400
360,-8,-21,1076
390,-6,-19,1020
390,-6,-26,1023
415,-1,-13,1990
420,-1,-8,1096
435,0,-10,1069
450,-8,-41,1372
460,-5,-8,2422
479,-7,-20,209
479,-4,-42,1372
370,106,105,1028
475,9,-4,725
515,-5,-25,1598
483,28,22,266
520,-6,-6,431
530,8,-8,1131
540,4,-17,2475
570,-15,-7,1076
605,-7,-38,2248
499,101,97,1598
597,10,-6,748
621,-7,-17,1047
630,-2,-46,2586
642,8,7,725
670,-5,-11,266
598,83,60,733
685,9,0,1608
705,-3,5,1010
715,-6,-9,187
720,-3,7,762
735,-1,-13,284
773,-3,-20,937
737,43,13,2133
795,-6,-17,529
795,7,15,282
810,-3,-18,1389
830,-4,-37,2133
830,-2,-6,544
835,-2,-13,725
840,-5,-8,214
839,-1,-4,228
850,-4,-11,419
869,-1,-16,1020
837,49,41,209
835,53,91,1076
900,-8,-19,214
900,-6,-3,762
930,-6,-15,483
920,6,35,725
895,34,52,1065
960,-4,14,762
890,77,67,488
909,60,51,820
945,25,26,184
975,1,-17,1605
985,-7,19,762
950,46,69,1598
1000,-1,3,888
1005,-2,-14,963
1020,-6,1,762
1026,-5,-18,264
1030,-5,-1,1521
995,33,18,541
1039,-5,-1,1620
1030,5,-8,2565
1045,-3,-6,765
1050,2,-12,711
1090,-9,-26,2569
1095,-11,-39,1008
1100,5,-33,2248
1130,-5,-22,888
1110,16,11,2422
1135,-5,-29,1005
1140,-10,-15,184
1160,-3,-34,1069
1140,22,-16,2475
1165,-2,-48,2248
1185,-8,-42,828
1186,-4,-10,569
1260,-8,-6,214
1270,-5,-3,937
1200,67,53,631
1285,-2,-11,213
1295,-3,-9,1069
1314,-10,-14,1065
1295,23,-4,2248
300,-6,-23,529
340,-9,-24,1089
330,14,24,1416
360,4,9,212
395,-9,-22,1010
405,1,10,199
420,-4,-21,719
419,-2,-10,944
420,-2,-23,2586
420,4,-11,2248
435,-1,5,2586
425,12,3,950
460,-6,-6,872
430,26,10,1598
479,-2,-3,1372
479,6,4,1620
495,-5,-4,1005
495,4,5,740
507,-3,-21,550
535,-8,-10,488
535,-8,-20,488
545,-10,-23,264
535,1,-5,509
540,2,10,1605
540,5,-24,2475
570,-5,-24,1076
575,-2,-31,2248
599,-2,-22,2153
605,-4,-32,2248
599,7,-18,2248
615,-5,-18,541
625,-6,-38,488
540,99,87,1089
660,-7,-29,1990
650,7,-6,1076
650,11,-3,2227
660,4,-8,184
690,-11,-25,544
741,0,-39,2565
740,8,0,301
770,-2,-6,950
773,-4,-30,937
770,9,-2,1620
725,56,47,1389
800,-8,-8,212
760,68,44,1089
860,-9,-27,719
885,-5,-22,544
885,-3,-5,762
900,-11,-18,184
899,-5,-19,301
900,-2,-1,214
855,50,33,1076
945,-5,-11,184
899,43,44,725
950,-4,28,1990
965,-11,-6,431
960,0,-13,589
1010,0,-22,719
975,37,31,1605
1020,-6,-35,290
1040,0,-17,1085
1055,-5,-25,764
1015,38,7,2475
1047,10,28,2402
1035,39,37,2446
1080,-6,8,762
1085,-7,-7,479
1095,-4,-12,746
1088,5,-3,404
1130,4,-12,2586
1135,2,-25,1005
1150,-9,-10,431
1155,-6,-11,2248
1165,-5,-32,1035
1170,2,-24,1076
1155,19,42,1134
1183,-5,6,199
1180,-1,0,711
1200,5,-5,143
1150,61,68,1372
1245,-16,-23,733
1260,-15,-6,950
1260,-7,-15,544
1319,-8,-12,266
1370,-9,-18,264
1370,-1,-15,187
1290,104,92,1076
340,-4,-10,1576
393,-4,-2,416
396,-2,-9,1065
405,-7,-5,1372
420,-8,-6,214
425,-8,9,1147
419,-1,6,762
425,-4,6,2434
435,-1,31,2586
451,-9,-4,1080
450,-7,-9,1389
425,19,0,937
470,-8,-8,340
450,13,39,1372
479,-4,4,1008
510,-8,-26,427
507,-4,-17,550
505,8,-3,213
520,-6,-10,431
540,-3,-1,719
535,9,4,2425
555,-3,-20,427
561,1,-10,187
575,-11,-33,1035
605,-6,12,2248
615,-7,-26,2133
623,-9,-6,762
595,50,56,94
660,-3,-5,762
660,-2,-12,2227
680,-8,4,1092
690,-8,-22,544
690,2,13,872
710,-2,10,1020
720,-4,-13,284
720,-4,-14,541
725,0,-10,1389
740,-5,-13,301
750,-3,-15,738
765,-12,-11,187
770,-5,-13,187
800,-1,16,2454
810,-9,1,937
825,-2,57,1400
865,-7,-3,1008
825,33,67,2422
870,-6,21,2586
830,38,72,799
875,-3,-16,229
880,-4,-15,1085
890,0,-1,425
907,-7,-3,529
920,-9,5,725
929,4,0,748
950,-8,-6,711
955,-8,2,642
960,-6,13,1096
960,-6,-36,944
960,-2,-8,1391
965,-4,-3,765
970,-1,-11,94
970,0,2,2248
980,-4,-17,937
1000,-6,-6,416
1023,-9,0,199
1019,-2,-19,200
1020,-1,-31,1598
1025,0,21,1416
1040,-5,-2,733
1050,-7,20,1620
1040,4,23,1076
961,86,60,2227
1065,-9,-12,1147
1050,14,14,997
1080,-10,-10,214
1085,-4,16,725
1095,-4,-25,290
1095,-3,9,1020
1100,-6,-13,733
1080,16,35,1372
1107,-3,3,1605
1095,10,40,2402
1095,17,-12,288
1180,-7,-15,1005
1165,19,20,228
1200,-6,-16,282
1200,-5,-40,187
1200,-4,-13,733
1215,-7,-4,479
1201,12,19,404
1205,18,3,937
1255,-7,-16,502
1260,-8,0,214
1260,-5,-18,184
1260,0,-3,187
1295,-2,10,2475
1373,-2,13,301
360,-5,-12,733
390,-11,-16,544
390,-5,-17,733
390,-4,-5,1620
400,0,-4,642
405,-3,-14,301
405,-3,-5,529
425,-11,0,1147
420,-1,-2,1096
425,-5,-8,1411
425,0,19,2454
440,-14,-3,738
435,-2,-13,1069
445,-6,-19,2402
450,-9,-54,2475
450,-9,-25,1416
450,-7,-37,1372
460,-1,-2,872
480,-5,-4,2586
480,-5,-17,184
479,-3,-3,1620
485,-5,-12,1069
465,17,19,2586
514,-11,2,605
510,-3,-3,1620
515,-8,-15,2565
525,-6,-35,213
540,-1,-41,4983
560,-6,-29,1389
569,-10,-2,1608
451,118,115,1080
630,-12,-16,746
655,-7,-42,1389
660,-8,-30,1096
660,-6,-16,184
660,-1,-5,213
665,-2,-22,725
675,-11,-18,1096
674,-1,-4,1620
690,-4,-6,2475
690,0,-13,937
700,2,-22,1085
712,-7,-15,284
715,-9,-19,1428
715,-3,-10,187
720,-5,-18,1400
720,-5,4,214
720,-4,-2,184
730,-6,-6,209
735,-7,-7,284
741,6,-27,2565
760,12,-13,1089
783,-6,-8,264
780,0,-13,569
720,65,38,764
779,18,-9,719
830,-6,-8,799
835,-2,-6,1076
840,-6,-5,184
835,12,10,725
875,-8,-13,229
890,8,-16,944
900,-2,-20,1096
900,-1,-7,2475
910,0,-3,738
945,-13,-11,184
945,-9,-15,419
949,3,-8,200
960,-1,-15,187
965,-4,-29,1391
990,-9,-21,502
985,-3,-26,2475
960,26,5,589
970,39,1,94
1020,-7,-3,214
1045,-6,8,2586
1045,-4,-15,937
1065,-3,-20,1389
1065,9,9,1023
1034,40,67,2454
1080,-4,3,214
1090,-5,-3,2569
1090,-3,-21,1096
1095,-6,-25,290
1095,-5,-37,288
1139,-5,-24,2521
1115,21,24,937
1150,-4,-15,1372
1170,-4,-4,628
1176,-8,-15,229
1170,-1,-11,748
1200,-8,-11,214
1220,-5,13,762
360,-5,-8,488
360,-5,-21,1389
370,-8,-18,1096
360,3,-3,1074
375,-12,-5,431
375,-5,8,541
385,-7,-37,1416
375,14,19,760
425,-4,-28,1411
425,-2,9,2475
440,-7,9,738
440,-3,-9,502
440,-3,-13,1023
455,-2,-16,1041
460,-5,-44,2422
495,-6,-8,1005
490,1,-23,1623
520,-7,-24,1068
509,9,-3,284
540,-6,-2,1005
543,-2,10,2227
502,64,66,533
569,-3,-22,1608
540,31,5,1089
569,5,-4,199
585,-4,-8,733
600,-11,-27,214
597,-6,-13,748
600,-7,-16,184
600,-6,-32,937
615,-4,8,2133
600,16,10,229
643,1,-17,1400
674,-5,-26,502
690,2,-12,937
705,-12,-21,1035
704,-4,-10,266
755,-6,0,1990
755,-6,-14,1085
780,-12,-12,479
781,-3,-3,199
802,-6,-22,1047
770,35,10,950
815,19,-2,1035
830,10,-5,828
835,5,-10,725
858,-2,-15,719
875,-4,-22,1041
887,5,-6,594
910,-8,-21,665
920,16,6,1096
940,-3,2,1008
945,-5,-14,746
950,-2,-21,665
960,-4,-10,1010
960,0,0,762
960,17,18,1089
995,-13,-31,719
1025,-10,-6,1416
1020,-4,-31,2586
1039,-4,26,1620
1040,-1,-21,740
1050,-1,10,529
1080,-6,-36,944
1070,7,13,2425
1085,-7,-14,479
1080,-1,-12,541
1080,0,-5,1372
1095,-6,4,1020
1090,5,13,2227
1015,107,102,2446
1090,38,51,1029
1140,-6,-17,762
1139,-4,-6,2153
1145,-7,12,1017
1180,6,-7,184
1175,25,8,425
1160,48,31,427
1095,116,109,290
1186,36,41,569
1235,-2,-18,200
1260,0,-9,2475
1295,-4,-26,944
1365,-8,-14,266
1369,4,4,209
315,6,-19,1400
360,-6,-12,2586
360,-4,-30,1069
370,-5,-6,1020
361,4,-15,2475
375,-3,-26,746
395,-7,-22,2133
390,6,-2,733
425,23,13,1069
477,0,-7,209
480,0,2,2133
495,10,-11,479
510,-3,1,1728
510,-2,6,1620
510,-2,-22,733
514,-4,-20,2565
525,-5,-27,544
520,14,2,200
540,-2,-12,2475
545,-2,-20,2475
545,0,-1,264
585,-8,-21,733
660,-5,-14,762
660,-2,-14,213
674,-2,-15,502
720,-8,-28,2475
720,-5,-16,762
700,62,33,1085
715,48,42,1428
755,22,14,2133
720,64,60,213
780,9,-20,1069
810,-4,-9,1389
815,4,-22,4963
830,-7,-16,2133
840,-8,-28,762
770,63,54,187
900,-8,-30,1096
905,-2,-33,213
890,18,-3,944
855,58,33,1076
900,21,8,738
927,-5,-22,748
890,65,77,425
960,-1,-28,1035
965,-2,-41,1074
965,4,57,1391
948,25,-8,1990
990,-5,-35,2586
992,8,-1,1400
1016,-6,-27,96
1015,10,4,2446
960,66,22,1096
1045,-4,-23,2446
1050,-1,-38,1065
1019,40,11,1587
1075,-3,-29,1069
1090,-11,-25,764
1090,7,1,1096
1080,33,52,1092
1130,-3,-16,544
1140,-7,-29,762
1180,12,5,184
1200,-2,-29,1069
1270,-20,-45,937
1260,-3,-16,488
1260,-3,-32,1167
1285,8,4,160
1200,315,297,1069
325,-2,-15,1400
395,-11,-20,1389
396,-8,-42,1065
390,5,-17,529
473,-6,-21,1020
480,-3,-22,762
481,-2,-10,266
490,-6,-18,187
492,-4,12,340
499,-1,-11,1598
510,-5,3,427
508,-2,-4,828
540,-12,-9,1005
535,-6,0,509
570,1,-33,1076
605,-8,-9,2248
600,-2,-21,1096
620,-2,3,1389
647,-3,-5,2227
674,-1,-17,502
720,-4,-17,2565
720,-2,-10,2475
720,41,38,184
779,-6,-2,277
795,-3,-3,2454
821,1,-33,4963
830,3,15,2133
689,153,131,1074
875,-4,-9,1107
885,-4,-16,544
885,-1,6,187
895,-7,-42,1089
895,-4,-24,301
900,-7,-33,1096
920,-5,-18,1096
840,76,82,184
915,24,29,1400
945,-4,-13,200
884,67,84,1416
990,-6,11,1400
980,14,16,764
1010,-2,-15,2227
1015,-1,-16,2465
1020,-3,-12,214
1040,-8,-26,431
995,44,28,1074
979,62,58,143
960,81,83,2425
1025,23,26,213
1040,12,5,740
1070,-3,-15,228
1078,-5,2,1092
1080,13,14,762
1100,1,2,733
1110,-6,-17,2586
1028,79,99,1069
1120,-7,-20,502
1040,84,51,1085
1095,31,2,2402
1140,-4,-7,2586
1095,42,27,746
1095,51,93,509
1155,-6,29,2248
1170,-6,1,1183
1160,10,31,733
1110,69,75,488
1102,99,118,284
1150,51,43,1990
1180,38,53,1076
1145,77,99,228
1165,59,75,228
1155,78,76,740
1235,-1,3,200
1205,38,51,997
1155,90,117,1134
1295,1,0,2248
1255,57,54,502
1200,117,101,1085
1260,74,56,2475
1205,186,175,647
360,-6,-17,200
390,-3,17,645
390,-1,32,733
399,-8,8,1504
394,-2,-6,1085
425,-8,-20,1069
425,-8,-14,2475
420,8,25,733
445,-10,-32,2402
450,-4,0,2475
480,-3,39,2133
490,-4,-20,944
495,-3,-21,1005
508,-5,-16,828
500,5,-1,301
510,-3,-7,733
510,-2,-30,1598
514,-5,-24,937
500,10,8,764
515,-4,18,1389
525,10,0,213
540,-2,-2,719
540,11,25,733
595,-2,0,94
599,1,-4,2248
625,-6,-25,488
630,-9,-41,2586
505,178,175,213
660,31,40,214
720,-8,6,1400
730,-9,-2,209
720,5,4,2475
738,-1,1,529
760,-7,-5,502
825,-4,-23,944
839,-13,10,228
830,-4,9,2133
856,-8,-3,762
860,-3,-2,997
904,-2,3,416
906,-2,-13,2454
930,-1,15,284
940,-6,-36,1069
945,-7,-2,950
950,-2,14,711
950,-1,8,665
975,-17,-5,1020
885,91,105,1605
980,7,-8,937
995,-5,-9,541
995,-3,54,2133
1000,-3,24,888
1005,-7,-17,488
962,47,51,229
1025,-6,22,1416
1019,0,-12,200
1025,-3,-12,213
1028,-2,-20,1069
1030,5,29,872
1045,-9,-5,937
1050,-6,-5,488
1050,-6,10,529
1065,-6,-6,2586
1065,-5,4,1147
1000,61,51,502
1020,43,60,2248
1080,-6,3,762
1085,-8,-14,479
980,103,118,2153
1087,-2,-16,2465
1100,-8,19,2454
1115,-8,-24,184
1078,47,62,719
1130,-2,-3,888
1170,0,-16,2576
1200,-10,9,214
1200,-7,-8,184
1200,-5,-8,301
1200,-4,-33,1085
1200,7,0,589
1220,-6,20,762
1230,-8,4,1521
1229,-2,8,1008
1245,-5,-31,213
1255,-10,-1,502
1295,-7,5,944
1285,13,5,200
1365,-1,-10,266
360,-2,3,725
375,-2,34,746
385,-7,-11,169
420,-1,-23,200
420,0,-12,2475
430,-5,2,1598
440,-4,-10,488
480,-7,6,214
480,-6,-11,184
490,-3,-31,944
495,-6,-28,2248
497,-6,-3,1620
495,-1,34,740
490,4,-14,187
510,-6,-11,2475
510,-6,5,711
510,-3,17,1620
510,-1,10,733
509,1,-23,1065
520,-1,-1,431
537,-4,-25,1085
540,-4,-5,746
543,0,6,2227
600,-8,-15,184
599,-5,5,764
630,-6,-15,2475
670,-10,-16,266
675,-10,-26,335
705,-13,-15,397
760,-4,26,1372
780,-14,-14,479
780,-8,20,762
788,-12,10,762
800,-5,-15,2475
830,-5,5,1183
840,-8,0,184
887,-6,-12,594
885,-4,6,544
885,-1,8,762
899,-6,7,2454
895,1,-10,1089
904,-4,1,416
945,-4,-7,184
955,-7,-18,2227
930,19,39,544
960,-5,-15,589
950,13,17,1029
989,-3,10,1035
995,-6,1,719
1000,-8,20,1389
995,-3,3,404
1005,-12,-25,569
979,21,29,199
1020,-5,-23,200
1020,-4,-24,290
1025,-2,-22,1028
1045,14,66,1400
1065,-1,24,1389
1075,-3,-16,1069
1078,0,31,719
1090,-12,20,764
1095,-4,-4,2402
1110,-8,-40,2586
1099,6,-3,2434
1130,-1,-38,944
1140,-5,-36,2586
1030,110,132,1521
1100,46,20,2248
1155,-5,-17,944
1200,-8,-6,184
1200,-6,-16,1005
1200,3,-13,589
1225,-2,-12,2475
1255,-2,6,502
1267,-13,1,642
1369,1,8,209
1285,157,149,764
360,-8,16,1076
360,0,24,1074
361,-1,24,2475
365,31,63,502
330,79,94,1416
385,30,74,282
420,-1,-17,2475
434,3,22,1023
425,25,35,2227
425,33,29,2434
475,-5,30,569
472,-2,-3,1400
480,-6,21,214
465,10,35,1608
525,-5,-4,544
535,-4,6,1521
535,1,22,488
560,-6,0,544
540,16,62,997
540,18,64,1605
560,2,48,2454
540,22,29,1416
540,23,25,2475
525,45,67,277
479,93,159,1134
575,1,30,1035
569,12,24,199
600,-8,10,214
490,109,160,946
610,-8,21,719
660,6,24,888
660,17,37,1096
685,0,-13,1598
652,33,28,1068
676,10,14,1023
720,-6,8,541
725,-5,12,1389
741,-2,9,533
760,-1,5,502
760,1,-9,1089
780,-5,6,569
788,21,33,762
825,13,8,944
810,48,53,937
865,3,5,1008
875,-7,19,1107
805,64,65,1400
885,-5,6,544
765,129,132,187
870,45,52,569
925,-3,-18,213
930,-1,20,483
945,-4,-1,2475
955,-5,-19,509
960,-3,-1,2425
910,62,52,665
480,502,497,937
976,37,47,533
1020,-7,-8,1065
1040,-2,-5,740
975,64,75,1605
1047,-3,18,2434
1025,24,38,1372
989,64,63,1035
1050,4,25,529
1075,-1,-13,1069
1075,7,4,950
1100,-7,10,733
1080,13,0,169
1110,17,29,2454
1150,-3,-4,1990
1099,58,47,2434
1160,10,-15,2153
1155,37,52,1134
1199,-7,-4,427
1200,0,-16,1069
1145,57,65,2565
905,308,299,213
1045,174,177,569
1245,-8,-6,1182
1175,67,60,425
1200,44,57,631
1260,-3,10,2475
1090,183,168,1029
1285,-5,-11,200
1160,129,123,427
1245,48,55,213
1246,50,45,820
1180,121,106,1076
1180,130,131,184
1200,152,138,301
1155,216,193,740
1242,132,149,872
1369,19,17,209
1439,-1,25,1576
360,-3,-5,762
360,-1,-6,1065
390,-4,3,544
390,-2,4,733
390,-2,-4,1005
425,-4,1,1167
414,11,18,1605
460,-2,-3,997
460,4,-17,1400
480,-5,-12,184
393,83,96,416
490,-9,9,946
490,-4,-5,1623
495,-5,1,1005
460,32,52,2422
500,-1,21,301
510,-4,11,427
507,0,6,1035
510,-3,11,711
525,-4,10,544
530,-4,9,419
535,-5,-16,1521
540,6,19,1605
545,19,7,266
585,-2,-8,764
615,-1,-1,2133
630,-4,-28,2475
630,0,-4,2586
