y,dep_delay,arr_delay,distance
965,-2,-21,1605
980,1,-22,2153
1004,-5,-26,1569
965,38,1,1391
1010,-4,-32,187
969,41,28,944
999,12,-4,200
1020,-3,-57,2586
1035,-3,-9,950
1045,0,-1,937
995,55,53,746
1045,12,-15,2446
1070,-3,-12,997
1080,-6,7,1069
979,116,132,199
1100,0,-16,733
1115,-8,-25,184
1110,0,-33,2586
1125,-7,-26,444
1130,-5,-38,944
1107,18,3,1605
1049,84,87,319
1140,10,-7,719
1139,15,-9,944
1155,7,-19,740
1175,6,-13,1389
1170,17,13,1028
1195,-3,-9,711
1200,-8,-21,733
1180,25,39,1076
1065,145,97,2586
1229,-1,4,1008
1230,0,-25,1023
1200,31,30,143
1190,44,49,199
1245,2,-13,1074
1260,-1,-42,2475
1319,-1,8,284
1186,142,133,569
1215,115,101,187
1350,127,130,1069
360,-5,14,762
360,-3,-6,1028
360,-3,-21,1065
370,-4,-12,169
405,1,-19,529
420,-9,-30,1096
415,-2,-15,1990
420,-5,-4,1076
420,-1,-9,733
480,-5,-24,1008
480,0,1,214
495,-4,-17,2248
514,4,-14,2565
520,5,-17,2425
540,-4,-12,746
540,-1,-14,502
565,0,-13,1605
585,0,-22,950
600,-3,-17,229
615,-1,-17,529
640,-1,-10,944
630,52,49,2586
690,-7,-20,944
655,29,-3,2402
690,12,5,2475
765,-6,-11,187
780,-3,-13,762
790,-10,-26,1598
780,5,2,479
720,68,71,2475
795,-4,-13,2454
800,0,20,1411
795,6,4,529
778,24,30,2465
809,-2,-10,266
835,-5,-4,1076
810,21,8,2465
720,111,94,2565
852,-3,-24,2227
860,-9,-28,1020
805,59,51,187
920,-4,-12,937
930,-7,0,544
917,7,3,997
900,34,28,997
900,44,39,2475
960,-2,-3,1391
950,12,-3,1598
969,-4,-8,944
970,-3,-17,340
975,-8,-13,427
985,-5,-30,461
990,-4,-2,764
995,5,0,416
1000,1,-1,1389
1010,-2,-3,872
1015,-2,-20,2454
1025,-2,-25,213
960,69,73,1035
1025,4,7,1372
1035,-5,-21,2446
1049,0,-3,1023
1049,6,-8,1089
1049,12,4,1065
1095,-12,-12,2402
1019,78,67,1587
1110,-1,-3,483
1090,19,9,2465
1125,1,-28,1089
1155,1,-3,740
1180,1,4,746
1229,-2,-13,1023
1260,1,-9,719
1295,-2,-17,1598
1305,-5,-12,301
1340,1,1,1028
300,-2,28,529
360,-2,-1,944
370,-6,-4,1096
370,14,20,1074
390,-2,-12,2133
390,-1,-21,544
385,8,-3,1416
420,-4,-13,2475
413,5,-1,2227
390,31,9,1620
444,2,1,1416
473,0,-29,1020
485,0,-6,1029
495,-6,-25,2248
485,9,-2,200
497,-2,-18,1620
501,-5,-26,284
510,8,5,2475
530,-3,6,419
535,-5,-14,488
544,2,63,1069
570,-8,3,1076
565,3,-8,199
525,44,66,1068
489,82,65,550
610,0,-8,719
616,-4,6,1020
540,79,28,4983
630,-6,-5,733
630,5,-21,2586
640,-3,53,1035
659,1,-39,2565
675,1,-3,335
689,3,3,1074
718,-3,0,1428
730,-3,0,169
745,-7,-1,463
755,-10,-9,427
765,-8,-16,187
780,1,-1,1411
785,16,27,199
815,0,-1,169
825,-3,-1,2475
815,11,23,1047
830,2,26,1065
795,57,82,1065
860,1,5,997
869,-2,5,1035
870,-1,-9,1372
885,-4,0,762
890,-4,-4,425
890,0,8,427
895,-4,9,594
895,12,16,301
904,8,-12,719
915,0,0,340
897,41,60,1069
948,-3,12,760
945,6,8,1598
930,39,26,2586
915,54,22,2565
983,1,-8,199
990,1,-16,2475
975,20,1,1605
987,14,16,937
1025,2,5,213
985,51,60,445
1020,16,3,1747
996,41,30,1028
1040,-3,-3,1005
1004,37,52,416
1080,-1,16,541
1085,-2,10,725
1091,7,27,404
1115,-3,-8,184
1116,3,47,602
1135,-5,-4,544
1138,-1,1,866
1139,0,8,944
1156,-3,8,277
1155,7,12,1023
1165,0,-39,2248
1165,15,12,1035
1180,5,-8,184
1160,30,8,1990
1220,-6,-2,762
1205,19,19,997
1260,10,-8,719
1370,-3,-7,209
1439,-4,-4,1576
360,-5,-20,488
360,-4,-17,2586
360,-1,-4,212
370,-11,-16,1085
390,-7,-34,544
395,-3,-37,2565
420,-8,-51,2475
420,-3,4,733
420,-3,-5,950
440,1,-7,1023
449,-4,4,228
455,-7,-8,1041
425,30,17,937
479,-4,-25,762
490,-9,0,1623
490,-7,-13,760
495,3,-15,2248
490,13,-11,946
510,4,-1,1065
527,-2,-6,1005
540,-8,-18,184
475,83,69,569
561,-3,-10,187
545,13,8,266
590,-7,-18,273
600,28,9,762
645,-3,-18,963
652,-1,-24,1068
650,10,-1,416
674,-2,-11,502
675,0,1,1096
695,-13,0,419
685,-2,-40,2475
690,-5,-17,937
690,0,-18,872
687,3,-6,1605
704,-7,-22,997
704,-1,7,266
705,0,-12,746
725,13,22,431
740,2,-24,2465
780,-8,11,214
795,-5,-2,502
802,2,7,1047
830,-2,67,799
827,4,-3,719
839,-5,-5,1023
840,-6,0,184
840,-5,-17,762
860,-8,-6,1020
860,-1,-2,997
865,13,1,1008
895,-2,-14,1089
900,-3,8,479
910,0,6,738
920,0,-3,1096
930,-3,53,1069
940,1,4,1008
870,73,23,1372
955,-4,-16,340
960,-8,-11,762
960,-4,13,1096
962,-6,-1,229
980,-4,5,764
990,10,-28,2586
1010,-2,-15,719
1020,-10,12,214
1020,-8,2,184
1020,-3,9,1598
1010,9,6,187
1020,0,-1,1747
1015,8,-27,2465
1019,6,-18,200
1035,-8,-7,950
1035,-2,-36,2446
1040,-6,16,431
1050,-5,-4,762
1050,-1,-19,2153
1065,-5,-22,1023
1058,3,5,997
1090,-9,7,1096
988,101,96,209
1095,-5,8,1020
1095,11,8,2402
1109,4,7,2454
1115,-1,-6,184
1140,1,-22,340
1160,-9,-18,733
1175,-8,-24,1389
1175,-6,-37,425
1169,2,-15,1215
1183,-1,-8,199
1165,21,33,1035
1199,-3,-15,427
1205,-7,-19,937
1229,-5,-34,94
1200,35,26,445
1240,0,-23,2475
1250,-7,-10,944
1260,-8,-9,431
1370,3,-1,264
1439,0,29,1576
340,0,8,1576
360,-10,-20,1389
360,-3,-3,719
360,13,75,2586
390,-11,-10,529
393,-4,6,416
415,-2,-9,1990
420,-1,-23,2475
390,33,26,733
435,-4,-9,1068
450,-1,0,746
475,-3,17,569
480,-5,-19,214
510,-7,-23,733
510,0,6,711
520,1,5,200
530,-3,3,1131
540,-6,-15,1005
539,-4,-11,762
540,-1,-7,733
560,-7,-30,1389
569,-7,2,199
568,-1,-13,301
575,1,3,1035
589,-8,-10,1726
600,-4,-10,762
600,6,-12,544
645,-6,-17,963
650,-3,-17,502
655,-4,-8,1389
685,3,-25,2475
690,-2,-8,872
720,-7,-8,214
725,-1,-10,711
730,-3,-5,169
780,-9,-13,184
770,4,6,187
781,-5,-10,199
809,-8,-14,946
804,7,0,1065
825,-2,5,1400
870,-2,-13,2586
875,-4,-16,1035
887,-9,-21,594
915,2,17,1400
948,1,16,760
962,-7,5,229
930,27,28,1069
989,9,7,1035
1019,1,-19,2454
1040,-7,-3,431
1049,-6,-12,1969
1045,-1,-8,2446
1049,0,-17,319
1050,10,-2,711
1065,-1,-2,502
1075,0,-5,950
1075,1,-2,1069
1055,34,27,427
1125,-10,-13,444
1125,-7,-41,1182
1135,-4,-29,1598
1140,-8,-17,762
1140,-5,-14,214
1140,0,0,2586
1145,-4,-13,738
1150,-2,9,1990
1160,-4,-28,1069
1170,-10,-31,541
1155,5,-17,944
1175,-8,32,1215
1185,-1,-13,212
1200,-6,-36,589
1200,-6,-16,1005
1215,0,-18,187
1235,-1,-23,200
1205,33,30,725
1260,-3,-8,431
1370,-11,-15,273
360,-1,-11,228
365,-6,1,502
368,-1,-14,404
360,8,4,212
375,-3,-4,746
385,-6,3,1416
420,1,-5,719
450,-6,3,1416
450,-3,11,746
460,-2,-20,997
465,20,29,2586
490,-3,-11,187
490,-1,-4,1623
505,-3,-13,2446
515,-8,-6,1389
515,-5,8,2565
520,-1,-9,200
540,-4,-7,214
540,-1,-18,1089
540,3,10,997
548,1,-4,1634
560,4,8,2454
570,-5,0,264
570,-1,-15,1076
575,0,-24,944
585,-6,-7,733
590,-6,-14,738
599,-9,-8,764
600,-5,-9,762
599,1,-4,2248
616,-8,-18,1020
705,-1,-23,1035
720,-8,-10,762
720,-4,-14,266
720,-1,11,1400
730,-5,-10,169
725,1,11,711
735,-8,-18,284
779,-2,-5,719
800,-2,-1,212
860,-9,-12,1020
869,-6,-14,1020
885,-4,0,762
885,-3,1,872
892,-8,-9,502
910,-8,-18,431
910,-3,2,738
940,1,-5,2475
965,-10,-19,431
989,-3,-4,1035
995,-2,24,1411
1020,-6,-5,733
1020,-5,13,762
1040,-1,5,740
1049,-4,-15,1089
1050,-5,-5,762
1045,4,13,1400
1065,-4,-3,2454
1050,15,18,711
1080,-7,-3,733
1075,1,7,950
1080,-3,-25,187
1088,0,-2,1023
1110,-11,-6,488
1110,0,-4,419
1125,-3,-54,1089
1130,0,-8,544
1140,-9,-20,184
1144,-5,-4,529
1165,-6,-24,950
1170,-2,-30,541
1170,5,-9,1076
1190,0,5,2586
1200,-3,-11,762
1200,1,-21,1069
1205,-3,-22,997
1235,1,-18,200
1245,-8,-29,213
1260,-14,-26,431
1260,-9,-8,725
1245,7,-1,200
1260,-4,-16,544
1319,-13,-32,269
360,-11,-32,229
360,-10,-14,184
360,-7,-25,1065
360,-5,2,214
368,-5,-14,200
390,-9,-7,1020
395,-11,-14,1010
405,-4,-21,1620
419,-8,8,762
420,-9,-11,184
420,3,-21,2475
430,-5,-5,1598
465,-3,-20,1608
475,-7,-27,569
480,-5,-19,214
479,-2,-14,1372
490,-10,-24,200
507,-17,-36,550
500,-2,-12,764
510,-8,-24,733
508,-6,-9,828
509,-5,-11,445
520,-2,-7,416
520,-1,-29,1068
535,-5,-11,488
540,-8,-16,184
540,-5,-3,1416
540,-3,4,1605
539,-1,-12,762
548,-4,-5,569
585,-6,-25,733
530,55,44,419
595,-10,-10,1726
599,-6,-1,764
595,-1,-14,94
606,-11,-14,645
595,0,21,762
599,-2,26,2248
615,-6,2,541
643,-2,-22,1400
660,-8,-17,282
670,-6,-6,266
720,-7,-20,200
730,-4,-14,169
755,-7,-19,427
770,-2,-13,950
780,-6,-4,214
780,-1,-13,1411
805,-12,-18,431
802,-3,-11,1047
882,0,1,1092
885,-2,-15,187
900,-7,-6,184
810,84,69,937
895,1,0,733
906,0,2,2454
910,0,-8,665
920,-8,-29,228
930,-5,-5,1147
935,-4,-5,1389
955,-5,-27,509
960,-5,-35,1089
970,-6,-36,2248
976,4,-9,533
988,-3,-6,209
1005,-8,-17,569
995,11,2,200
1020,-4,-26,1747
1020,-2,-29,2475
1025,-5,-20,1372
950,78,47,665
1040,-3,-16,1076
1045,-4,-8,569
1019,31,22,200
1065,0,-28,2454
1073,-5,-1,2475
979,102,120,143
1087,-2,-6,2465
1110,-6,-18,419
1115,-2,-49,2422
1070,48,41,228
1125,-1,-44,1089
1135,-6,-42,1005
1136,-6,-39,1416
1139,-2,-21,2153
1140,2,-11,719
1165,-3,-22,950
1180,-5,-22,184
1150,26,35,431
1200,-9,-19,631
1205,-5,-12,937
1175,31,2,425
1230,-7,-6,397
1245,-7,-14,200
1180,59,52,483
1260,-5,5,214
990,307,292,1400
1242,59,49,872
1215,95,86,187
1350,0,-19,1598
1439,20,2,1576
360,-5,-11,762
367,-2,-9,569
399,-6,-23,1504
400,-5,-2,642
405,-2,-14,1620
420,-8,-16,748
420,-6,-31,2586
425,-5,-3,2434
435,-8,-21,1089
449,-4,-5,228
460,-1,-2,872
479,-6,-19,1008
479,1,-13,544
490,-4,-18,187
490,-3,14,760
507,-5,-7,1035
500,9,10,184
525,-4,-9,213
540,-8,-23,184
525,8,0,1598
545,-11,0,266
540,-6,-33,1416
540,-5,-14,2475
548,-9,-15,1634
595,-10,-6,94
590,-2,-35,738
595,-3,-10,762
600,-1,-13,544
595,11,-10,1726
623,-9,-11,762
630,-6,-9,2475
650,-7,-24,502
655,-8,-30,1389
660,-8,-16,184
660,-7,-34,1096
660,-6,-11,214
660,9,-12,762
680,-4,-8,1092
694,-4,-14,1020
690,0,-15,872
720,-9,-23,200
715,-2,-25,1428
715,7,-5,187
736,-1,-11,746
750,-2,-26,738
765,-4,-16,746
780,-6,-12,569
779,-4,-14,277
775,6,-17,1372
804,-1,-7,1065
810,-4,5,2133
825,-3,-24,944
825,0,-12,1400
840,-8,-3,214
839,2,2,1023
800,46,40,872
855,4,-9,746
855,6,-17,1076
869,-1,4,1020
885,-7,-34,944
885,-2,-2,762
900,-9,-1,214
895,-1,-24,1089
900,-5,-9,479
900,-4,-19,762
900,-3,-4,529
915,-7,-25,340
935,-3,-13,1389
945,-7,-3,184
945,-3,6,2475
955,-6,-9,340
960,-2,-27,1391
975,4,16,1020
989,-6,-40,1569
990,-2,-6,445
1020,-6,-15,290
1020,-3,-15,762
995,46,46,541
1042,7,9,277
1080,-7,-28,733
1073,13,12,2475
1078,10,-2,719
1095,5,-15,2402
1070,33,33,228
1115,3,-4,937
1135,-1,3,1020
1150,-3,-14,1990
1160,1,-9,2153
1170,-6,-16,1183
1175,-4,-2,1325
1176,-5,-13,229
1140,44,20,748
1190,-1,-14,2586
1200,44,17,1085
1200,56,47,445
1260,-4,6,719
1080,221,245,1092
1200,117,113,631
1314,4,-1,1065
1295,27,31,2248
1319,17,12,284
1370,-1,-1,187
360,-5,-25,733
360,0,-29,888
390,-7,-14,740
389,-5,-16,645
404,-6,-11,199
420,-7,-31,1096
430,-4,-32,1411
430,-3,-2,719
443,-6,-38,1634
450,-5,-46,1416
450,-2,-31,746
460,-7,-29,2422
480,-7,12,1008
495,-7,-21,529
495,-6,-39,1005
500,-7,9,301
499,-4,-21,1598
515,-4,-23,762
530,-12,-28,419
505,14,-9,213
520,2,0,820
535,-9,-29,488
531,1,-2,2227
540,-5,-26,746
545,-8,-32,502
568,-4,-12,301
535,42,19,1521
599,10,5,2248
615,-3,-2,529
655,-5,-30,2402
661,-8,-25,2565
660,-4,-10,2586
683,2,-5,1605
705,-9,-23,419
700,-3,2,725
779,-5,-2,544
780,-5,-21,762
788,-5,-11,762
795,-6,-9,502
860,-7,-19,1020
869,-5,-12,1020
880,-2,-23,1085
885,-3,-24,944
890,-3,16,288
924,-7,-16,725
899,41,0,1182
929,19,23,200
960,-10,-6,1065
965,-6,-20,431
960,3,-33,944
965,0,-26,765
985,-6,-30,2475
1015,-5,-6,1521
1020,-4,-34,1065
1050,-16,-42,762
1075,-4,-18,950
1080,7,-23,944
1100,-4,-26,2248
1120,-3,-37,719
1115,8,-19,937
1145,0,-45,2248
1150,-2,-28,1990
1180,-1,-12,483
1170,10,-7,264
1199,-7,-14,427
1229,-9,-13,209
1285,10,-2,200
1300,2,1,301
1319,-9,-17,169
1370,-4,8,264
1350,45,34,1598
1369,72,71,209
360,-10,-33,1065
360,-1,2,762
392,-5,-10,748
425,-4,-19,1167
430,-6,-12,719
435,-5,-23,1089
430,16,-8,1598
359,93,88,2586
467,-8,-33,2586
465,-4,-29,2586
480,-1,-8,1620
500,-11,-14,184
480,9,16,2586
490,3,-19,416
510,-1,-20,1065
520,-4,-1,187
565,-3,0,199
629,-5,-24,282
630,-6,-13,431
630,-4,-20,2586
647,-4,23,1400
660,-1,-21,1990
660,-1,-19,762
678,-7,12,1092
675,3,-24,335
690,-5,-18,944
700,-8,-31,1076
730,12,36,169
539,216,200,2227
780,-11,-7,569
780,-7,10,214
785,8,13,419
840,-5,-7,214
835,0,-24,725
870,-8,-23,2586
865,5,-15,1008
875,-1,-16,229
872,3,-7,719
818,59,79,799
896,0,-2,290
899,-3,-22,1065
874,37,26,1085
895,19,23,594
930,-5,-12,292
904,22,10,416
900,31,27,762
940,-4,-8,264
940,-3,-12,1069
880,75,84,1092
954,3,-17,719
940,24,1,1065
989,-7,-17,1035
993,-4,-18,404
985,5,-8,2475
1010,-2,-16,200
1015,0,-21,2475
1025,-5,2,1372
1027,3,9,199
1035,-5,-25,950
1035,-1,-19,2446
950,89,62,1990
1045,-6,-25,2586
1045,-1,-28,2402
1050,1,-13,762
1055,3,-18,764
1015,45,37,1521
1049,13,-6,1089
1065,-2,-37,2454
975,96,86,427
1090,-6,-12,764
1100,-6,41,2248
1030,65,135,1521
1080,16,14,184
1110,0,-19,2422
1080,46,86,944
1130,-2,-12,888
1145,1,9,738
1020,149,146,1065
1160,28,34,2565
1180,72,97,212
1260,2,28,725
1135,183,155,1598
1290,33,30,1626
1262,82,118,642
1295,50,47,944
1245,193,203,1182
300,-7,-8,529
360,-7,-12,94
360,-7,-7,762
393,0,-3,416
405,-5,26,1620
419,-11,-20,944
420,-7,-7,1096
420,-1,18,2586
405,18,44,301
440,-7,22,738
450,-9,16,1372
450,-5,24,1389
455,-9,-8,1041
460,-6,-5,872
472,-2,9,1400
477,18,24,209
502,-3,5,533
490,21,35,760
523,-4,-2,820
510,9,14,427
515,23,43,762
544,-6,-3,404
539,-1,11,997
545,-5,4,266
548,-8,-30,1634
545,-2,6,502
560,1,26,2454
537,32,27,1400
580,15,0,1096
590,18,5,618
539,75,77,762
630,-3,18,2475
652,5,-20,1068
685,-3,5,733
695,-10,-14,419
705,-10,0,397
715,4,-1,1428
737,1,36,2133
741,0,5,533
800,-6,3,2454
825,-7,-15,273
837,-7,-14,628
840,-8,-5,214
835,-3,-8,725
835,2,-11,1076
885,-9,2,762
890,-8,-13,427
887,1,-7,594
895,-5,7,733
899,-7,-27,209
880,17,8,200
917,-2,-5,997
927,-5,7,748
865,70,70,1008
950,6,-12,1598
960,-1,8,719
960,0,-17,187
985,-9,15,762
955,30,-4,1598
990,-2,-5,445
1010,-6,-29,187
1000,5,8,416
1015,-5,-7,2465
1020,-5,-46,2586
1026,-10,-19,264
1020,-4,5,733
1010,7,8,2227
1020,-1,-1,746
1020,1,15,2475
1075,-9,-18,950
1075,-8,-30,1069
1080,15,56,1092
1125,-8,16,605
1135,-3,-14,760
1099,43,38,284
1145,-1,-2,2565
1155,-8,-28,2248
1139,17,23,2521
1180,-9,-2,1076
1180,-8,0,711
1200,3,9,2475
1205,-2,-8,997
1229,36,20,94
1242,33,43,872
1295,-7,-12,2475
1295,-7,-8,1069
1295,-7,-6,2248
1439,-10,-10,1576
340,-6,-21,1089
360,-17,-5,228
360,-6,-8,502
360,-6,-16,184
368,-5,-19,200
361,2,2,2475
390,-11,-3,529
385,-4,-1,944
394,-5,5,1085
420,-7,-8,642
420,-5,2,719
449,-5,-2,228
475,-3,-12,1096
479,-4,-24,195
495,-6,2,529
480,11,-7,1069
505,-5,11,541
490,14,11,760
507,-1,-13,550
520,-4,5,2425
520,-1,-20,1068
535,-8,-8,488
535,-8,-10,509
540,-6,-12,997
540,-4,-20,502
540,10,7,1416
555,-4,-19,427
568,-5,-6,301
585,-6,-15,764
606,-14,7,645
630,-11,1,431
606,27,37,228
656,-4,-22,200
660,-7,4,762
660,-5,-3,2565
690,-2,7,872
720,-11,0,820
704,5,-11,997
730,-9,-3,169
735,-9,-11,284
741,-11,-5,533
750,-10,-3,746
755,-7,-8,427
805,-10,10,431
770,26,18,488
810,-6,0,760
830,17,34,799
839,43,45,228
884,2,9,1504
900,-8,-6,184
899,2,26,725
905,0,16,1620
895,18,28,733
915,9,32,1400
930,-3,-16,2586
945,-5,-4,746
950,-5,-1,711
865,83,84,1008
955,-4,0,642
955,-4,1,740
962,-10,11,229
960,-3,-8,1626
965,-7,-38,1074
960,1,15,1010
970,-3,-41,2248
927,44,48,748
976,-4,1,533
910,64,80,431
990,-3,12,502
1000,-9,-4,502
1005,-5,-21,2475
1010,-3,-9,2227
950,59,36,1598
1015,10,2,2465
1028,1,-16,1069
1040,-4,15,431
1035,2,-44,2446
1049,-8,0,1969
1045,-4,-14,2586
1065,-11,10,1147
1065,-9,-14,1023
1079,-9,26,1092
1075,-5,13,950
1080,-6,-7,541
1095,-9,-27,509
1090,-1,10,1065
1099,-2,-2,284
1085,26,41,725
1120,-7,13,719
1130,-8,-5,888
1140,-10,21,605
1140,-10,-15,184
1140,-5,-1,214
1140,-4,-13,335
1144,-7,3,277
1180,-4,-15,1076
1185,-5,4,212
1176,6,28,229
1200,-8,-18,404
1205,-4,-1,725
360,-5,44,762
360,-2,45,200
370,-2,13,1028
390,4,-4,1598
395,13,1,1023
360,51,104,725
420,-5,37,1096
396,24,29,1065
405,16,50,1372
393,32,67,416
395,33,52,2133
425,29,63,2454
470,-7,-3,340
490,-7,-5,427
477,11,12,209
510,5,9,1065
515,0,-7,2565
450,70,60,1416
495,47,49,2248
460,83,110,872
546,2,5,1023
502,48,72,533
510,40,113,711
560,-4,26,1372
575,-5,1,2248
585,-4,14,733
540,51,56,1005
600,-6,10,1065
583,31,57,746
616,0,42,1020
630,27,47,431
675,5,29,1096
560,121,136,1389
690,-3,18,544
660,35,53,2565
695,11,18,419
720,-4,4,1400
600,134,143,229
704,31,28,997
625,151,151,488
773,16,8,937
780,11,3,1069
795,6,30,529
809,-1,6,169
869,-3,-20,2586
900,-2,28,529
900,0,1,762
895,7,20,733
900,6,2,733
830,81,105,799
900,33,37,479
905,32,46,1620
855,83,103,1076
960,-1,-12,719
950,17,36,711
948,22,18,760
930,40,68,1147
917,58,75,997
960,16,17,214
899,83,80,209
955,34,47,642
960,44,42,589
1015,-4,-3,1521
1020,13,-9,1598
1040,14,41,1076
1047,16,38,2402
1065,-1,35,2454
1080,-2,-15,944
1088,2,4,404
1055,48,46,764
1030,90,137,872
1140,-4,17,2475
